video_name,black_count,blonde_count,red_count,white_count,final,category
v_Bowling_g09_c05,4,0,1,0,black,Bowling
v_Bowling_g10_c04,3,2,0,0,black,Bowling
v_Bowling_g10_c06,1,1,1,2,white,Bowling
v_Bowling_g10_c07,2,2,1,0,black,Bowling
v_Bowling_g11_c02,0,2,3,0,red,Bowling
v_Bowling_g12_c01,4,0,1,0,black,Bowling
v_Bowling_g13_c02,0,1,1,3,white,Bowling
v_Bowling_g14_c02,0,1,4,0,red,Bowling
v_Bowling_g14_c05,0,1,4,0,red,Bowling
v_Bowling_g15_c04,0,2,3,0,red,Bowling
v_Bowling_g16_c02,0,4,1,0,blonde,Bowling
v_Bowling_g16_c04,1,1,3,0,red,Bowling
v_Bowling_g17_c04,0,2,3,0,red,Bowling
v_Bowling_g17_c05,1,1,3,0,red,Bowling
v_Bowling_g19_c01,0,4,1,0,blonde,Bowling
v_Bowling_g19_c03,0,3,2,0,blonde,Bowling
v_Bowling_g19_c04,0,5,0,0,blonde,Bowling
v_Bowling_g20_c06,5,0,0,0,black,Bowling
v_Bowling_g21_c01,5,0,0,0,black,Bowling
v_Bowling_g21_c02,4,0,1,0,black,Bowling
v_Bowling_g22_c01,1,4,0,0,blonde,Bowling
v_Bowling_g22_c02,2,3,0,0,blonde,Bowling
v_Bowling_g22_c07,0,1,0,4,white,Bowling
v_Bowling_g23_c01,3,1,1,0,black,Bowling
v_Bowling_g23_c03,2,1,0,2,black,Bowling
v_Bowling_g23_c07,4,0,1,0,black,Bowling
v_Bowling_g24_c02,0,4,1,0,blonde,Bowling
v_Bowling_g24_c04,0,4,1,0,blonde,Bowling
v_Bowling_g24_c05,1,2,2,0,blonde,Bowling
v_Bowling_g25_c01,0,1,4,0,red,Bowling
v_Bowling_g25_c05,0,0,5,0,red,Bowling
v_BoxingPunchingBag_g03_c02,0,0,5,0,red,BoxingPunchingBag
v_BoxingPunchingBag_g03_c04,2,0,3,0,red,BoxingPunchingBag
v_BoxingPunchingBag_g03_c06,2,0,3,0,red,BoxingPunchingBag
v_BoxingPunchingBag_g04_c04,0,3,2,0,blonde,BoxingPunchingBag
v_BoxingPunchingBag_g04_c05,0,3,2,0,blonde,BoxingPunchingBag
v_BoxingPunchingBag_g04_c06,0,4,1,0,blonde,BoxingPunchingBag
v_BoxingPunchingBag_g06_c03,1,0,3,1,red,BoxingPunchingBag
v_BoxingPunchingBag_g07_c01,0,0,5,0,red,BoxingPunchingBag
v_BoxingPunchingBag_g07_c04,1,0,4,0,red,BoxingPunchingBag
v_BoxingPunchingBag_g09_c01,3,0,2,0,black,BoxingPunchingBag
v_BoxingPunchingBag_g09_c06,3,0,2,0,black,BoxingPunchingBag
v_BoxingPunchingBag_g10_c02,2,0,3,0,red,BoxingPunchingBag
v_BoxingPunchingBag_g12_c02,2,3,0,0,blonde,BoxingPunchingBag
v_BoxingPunchingBag_g12_c03,1,4,0,0,blonde,BoxingPunchingBag
v_BoxingPunchingBag_g12_c06,2,3,0,0,blonde,BoxingPunchingBag
v_BoxingPunchingBag_g14_c01,3,0,2,0,black,BoxingPunchingBag
v_BoxingPunchingBag_g14_c02,3,0,2,0,black,BoxingPunchingBag
v_BoxingPunchingBag_g14_c04,5,0,0,0,black,BoxingPunchingBag
v_BoxingPunchingBag_g17_c02,4,1,0,0,black,BoxingPunchingBag
v_BoxingPunchingBag_g17_c04,1,2,2,0,blonde,BoxingPunchingBag
v_BoxingPunchingBag_g18_c02,0,0,5,0,red,BoxingPunchingBag
v_BoxingPunchingBag_g18_c03,1,0,4,0,red,BoxingPunchingBag
v_BoxingPunchingBag_g20_c01,2,1,2,0,black,BoxingPunchingBag
v_BoxingPunchingBag_g24_c02,0,1,1,3,white,BoxingPunchingBag
v_BoxingPunchingBag_g24_c03,1,0,4,0,red,BoxingPunchingBag
v_BoxingPunchingBag_g24_c05,0,1,2,2,red,BoxingPunchingBag
v_BoxingPunchingBag_g24_c07,1,0,3,1,red,BoxingPunchingBag
v_BoxingSpeedBag_g01_c01,1,1,3,0,red,BoxingSpeedBag
v_BoxingSpeedBag_g03_c03,1,2,2,0,blonde,BoxingSpeedBag
v_BoxingSpeedBag_g05_c01,3,0,2,0,black,BoxingSpeedBag
v_BoxingSpeedBag_g05_c05,4,0,1,0,black,BoxingSpeedBag
v_BoxingSpeedBag_g06_c02,0,1,3,1,red,BoxingSpeedBag
v_BoxingSpeedBag_g06_c03,0,2,3,0,red,BoxingSpeedBag
v_BoxingSpeedBag_g06_c05,0,1,0,4,white,BoxingSpeedBag
v_BoxingSpeedBag_g08_c04,0,0,1,4,white,BoxingSpeedBag
v_BoxingSpeedBag_g08_c05,0,0,1,4,white,BoxingSpeedBag
v_BoxingSpeedBag_g09_c01,1,3,0,1,blonde,BoxingSpeedBag
v_BoxingSpeedBag_g10_c02,2,0,3,0,red,BoxingSpeedBag
v_BoxingSpeedBag_g10_c03,2,0,3,0,red,BoxingSpeedBag
v_BoxingSpeedBag_g11_c02,1,1,2,1,red,BoxingSpeedBag
v_BoxingSpeedBag_g11_c03,4,0,1,0,black,BoxingSpeedBag
v_BoxingSpeedBag_g11_c04,2,2,1,0,black,BoxingSpeedBag
v_BoxingSpeedBag_g12_c02,1,1,3,0,red,BoxingSpeedBag
v_BoxingSpeedBag_g12_c05,1,0,4,0,red,BoxingSpeedBag
v_BoxingSpeedBag_g13_c02,0,3,2,0,blonde,BoxingSpeedBag
v_BoxingSpeedBag_g14_c01,2,1,2,0,black,BoxingSpeedBag
v_BoxingSpeedBag_g15_c07,1,0,4,0,red,BoxingSpeedBag
v_BoxingSpeedBag_g16_c01,0,2,2,1,blonde,BoxingSpeedBag
v_BoxingSpeedBag_g16_c05,0,3,2,0,blonde,BoxingSpeedBag
v_BoxingSpeedBag_g18_c02,0,4,1,0,blonde,BoxingSpeedBag
v_BoxingSpeedBag_g21_c02,0,0,2,3,white,BoxingSpeedBag
v_BoxingSpeedBag_g22_c02,0,2,3,0,red,BoxingSpeedBag
v_BoxingSpeedBag_g24_c04,3,0,2,0,black,BoxingSpeedBag
v_BoxingSpeedBag_g25_c04,2,2,0,1,black,BoxingSpeedBag
v_BoxingSpeedBag_g25_c07,2,1,2,0,black,BoxingSpeedBag
v_BreastStroke_g02_c01,1,2,2,0,blonde,BreastStroke
v_BreastStroke_g03_c04,0,3,2,0,blonde,BreastStroke
v_BreastStroke_g04_c04,0,1,4,0,red,BreastStroke
v_BreastStroke_g05_c01,2,2,1,0,black,BreastStroke
v_BreastStroke_g05_c02,0,1,4,0,red,BreastStroke
v_BreastStroke_g06_c01,0,4,0,1,blonde,BreastStroke
v_BreastStroke_g07_c04,0,5,0,0,blonde,BreastStroke
v_BreastStroke_g08_c04,2,2,0,1,black,BreastStroke
v_BreastStroke_g09_c03,0,4,1,0,blonde,BreastStroke
v_BreastStroke_g16_c02,0,4,1,0,blonde,BreastStroke
v_BreastStroke_g17_c01,0,3,2,0,blonde,BreastStroke
v_BreastStroke_g17_c03,1,0,1,3,white,BreastStroke
v_BreastStroke_g17_c04,0,1,2,2,red,BreastStroke
v_BreastStroke_g18_c01,2,2,1,0,black,BreastStroke
v_BreastStroke_g18_c02,1,3,1,0,blonde,BreastStroke
v_BreastStroke_g19_c02,0,4,1,0,blonde,BreastStroke
v_BreastStroke_g21_c02,0,2,3,0,red,BreastStroke
v_BreastStroke_g22_c03,0,3,2,0,blonde,BreastStroke
v_BreastStroke_g25_c01,1,0,4,0,red,BreastStroke
v_BreastStroke_g25_c03,0,2,0,3,white,BreastStroke
v_BrushingTeeth_g02_c01,2,0,3,0,red,BrushingTeeth
v_BrushingTeeth_g02_c04,0,0,1,4,white,BrushingTeeth
v_BrushingTeeth_g02_c06,0,0,5,0,red,BrushingTeeth
v_BrushingTeeth_g02_c07,0,0,5,0,red,BrushingTeeth
v_BrushingTeeth_g07_c03,0,2,1,2,blonde,BrushingTeeth
v_BrushingTeeth_g07_c06,1,2,1,1,blonde,BrushingTeeth
v_BrushingTeeth_g08_c01,3,0,2,0,black,BrushingTeeth
v_BrushingTeeth_g08_c03,4,0,1,0,black,BrushingTeeth
v_BrushingTeeth_g09_c01,0,2,3,0,red,BrushingTeeth
v_BrushingTeeth_g13_c04,2,0,3,0,red,BrushingTeeth
v_BrushingTeeth_g15_c03,0,2,3,0,red,BrushingTeeth
v_BrushingTeeth_g17_c01,2,0,3,0,red,BrushingTeeth
v_BrushingTeeth_g22_c01,2,2,1,0,black,BrushingTeeth
v_BrushingTeeth_g22_c02,1,4,0,0,blonde,BrushingTeeth
v_CleanAndJerk_g03_c06,0,3,1,1,blonde,CleanAndJerk
v_CleanAndJerk_g04_c02,0,0,2,3,white,CleanAndJerk
v_CleanAndJerk_g04_c04,0,0,2,3,white,CleanAndJerk
v_CleanAndJerk_g05_c03,0,0,0,5,white,CleanAndJerk
v_CleanAndJerk_g06_c01,1,0,2,2,red,CleanAndJerk
v_CleanAndJerk_g08_c02,0,0,4,1,red,CleanAndJerk
v_CleanAndJerk_g08_c04,0,3,1,1,blonde,CleanAndJerk
v_CleanAndJerk_g09_c01,0,0,5,0,red,CleanAndJerk
v_CleanAndJerk_g10_c03,0,0,5,0,red,CleanAndJerk
v_CleanAndJerk_g10_c04,0,0,5,0,red,CleanAndJerk
v_CleanAndJerk_g11_c03,5,0,0,0,black,CleanAndJerk
v_CleanAndJerk_g13_c04,0,3,1,1,blonde,CleanAndJerk
v_CleanAndJerk_g15_c01,2,0,2,1,black,CleanAndJerk
v_CleanAndJerk_g16_c03,3,0,2,0,black,CleanAndJerk
v_CleanAndJerk_g18_c02,5,0,0,0,black,CleanAndJerk
v_CleanAndJerk_g20_c01,0,3,2,0,blonde,CleanAndJerk
v_CleanAndJerk_g20_c03,0,0,2,3,white,CleanAndJerk
v_CleanAndJerk_g20_c06,0,4,1,0,blonde,CleanAndJerk
v_CleanAndJerk_g21_c04,0,0,2,3,white,CleanAndJerk
v_CleanAndJerk_g24_c03,0,3,1,1,blonde,CleanAndJerk
v_CliffDiving_g01_c05,2,2,1,0,black,CliffDiving
v_CliffDiving_g01_c06,0,2,2,1,blonde,CliffDiving
v_CliffDiving_g03_c01,0,5,0,0,blonde,CliffDiving
v_CliffDiving_g03_c02,0,0,0,5,white,CliffDiving
v_CliffDiving_g03_c03,3,0,2,0,black,CliffDiving
v_CliffDiving_g04_c01,0,0,0,5,white,CliffDiving
v_CliffDiving_g05_c02,0,1,4,0,red,CliffDiving
v_CliffDiving_g05_c04,0,0,2,3,white,CliffDiving
v_CliffDiving_g05_c05,0,0,5,0,red,CliffDiving
v_CliffDiving_g05_c06,0,1,4,0,red,CliffDiving
v_CliffDiving_g06_c02,0,2,2,1,blonde,CliffDiving
v_CliffDiving_g07_c01,0,1,4,0,red,CliffDiving
v_CliffDiving_g07_c03,1,1,0,3,white,CliffDiving
v_CliffDiving_g07_c06,0,0,0,5,white,CliffDiving
v_CliffDiving_g08_c03,0,1,3,1,red,CliffDiving
v_CliffDiving_g09_c01,1,1,3,0,red,CliffDiving
v_CliffDiving_g09_c03,0,0,1,4,white,CliffDiving
v_CliffDiving_g09_c04,0,0,2,3,white,CliffDiving
v_CliffDiving_g09_c05,0,0,4,1,red,CliffDiving
v_CliffDiving_g10_c01,0,5,0,0,blonde,CliffDiving
v_CliffDiving_g10_c03,0,1,3,1,red,CliffDiving
v_CliffDiving_g10_c05,0,3,0,2,blonde,CliffDiving
v_CliffDiving_g10_c06,1,0,2,2,red,CliffDiving
v_CliffDiving_g10_c07,2,0,0,3,white,CliffDiving
v_CliffDiving_g11_c01,0,1,4,0,red,CliffDiving
v_CliffDiving_g11_c02,2,2,0,1,black,CliffDiving
v_CliffDiving_g11_c04,0,3,0,2,blonde,CliffDiving
v_CliffDiving_g12_c03,0,3,2,0,blonde,CliffDiving
v_CliffDiving_g12_c07,0,4,1,0,blonde,CliffDiving
v_CliffDiving_g14_c05,1,1,1,2,white,CliffDiving
v_CliffDiving_g14_c06,0,1,4,0,red,CliffDiving
v_CliffDiving_g14_c07,3,2,0,0,black,CliffDiving
v_CliffDiving_g16_c03,1,2,2,0,blonde,CliffDiving
v_CliffDiving_g17_c02,1,2,2,0,blonde,CliffDiving
v_CliffDiving_g17_c03,0,3,2,0,blonde,CliffDiving
v_CliffDiving_g17_c04,1,1,3,0,red,CliffDiving
v_CliffDiving_g18_c01,0,0,1,4,white,CliffDiving
v_CliffDiving_g18_c02,0,0,2,3,white,CliffDiving
v_CliffDiving_g20_c01,0,1,0,4,white,CliffDiving
v_CliffDiving_g20_c03,0,0,1,4,white,CliffDiving
v_CliffDiving_g20_c04,0,0,1,4,white,CliffDiving
v_CliffDiving_g21_c02,0,2,3,0,red,CliffDiving
v_CliffDiving_g21_c03,0,2,3,0,red,CliffDiving
v_CliffDiving_g22_c01,0,2,1,2,blonde,CliffDiving
v_CliffDiving_g22_c02,0,0,0,5,white,CliffDiving
v_CliffDiving_g22_c04,0,1,4,0,red,CliffDiving
v_CliffDiving_g22_c06,1,1,3,0,red,CliffDiving
v_CliffDiving_g23_c05,0,0,5,0,red,CliffDiving
v_CliffDiving_g24_c03,0,2,0,3,white,CliffDiving
v_CliffDiving_g25_c02,1,2,1,1,blonde,CliffDiving
v_CliffDiving_g25_c03,0,3,0,2,blonde,CliffDiving
v_CricketBowling_g01_c01,2,3,0,0,blonde,CricketBowling
v_CricketBowling_g01_c03,0,5,0,0,blonde,CricketBowling
v_CricketBowling_g01_c05,1,3,1,0,blonde,CricketBowling
v_CricketBowling_g02_c04,0,1,0,4,white,CricketBowling
v_CricketBowling_g02_c05,0,1,0,4,white,CricketBowling
v_CricketBowling_g04_c02,1,3,1,0,blonde,CricketBowling
v_CricketBowling_g04_c04,2,0,3,0,red,CricketBowling
v_CricketBowling_g05_c04,0,3,2,0,blonde,CricketBowling
v_CricketBowling_g06_c02,1,3,0,1,blonde,CricketBowling
v_CricketBowling_g06_c04,2,3,0,0,blonde,CricketBowling
v_CricketBowling_g07_c01,2,0,0,3,white,CricketBowling
v_CricketBowling_g07_c03,2,0,0,3,white,CricketBowling
v_CricketBowling_g10_c01,0,0,1,4,white,CricketBowling
v_CricketBowling_g10_c04,2,0,2,1,black,CricketBowling
v_CricketBowling_g12_c01,0,5,0,0,blonde,CricketBowling
v_CricketBowling_g12_c06,0,4,1,0,blonde,CricketBowling
v_CricketBowling_g14_c02,2,1,1,1,black,CricketBowling
v_CricketBowling_g14_c04,3,0,2,0,black,CricketBowling
v_CricketBowling_g18_c03,0,2,0,3,white,CricketBowling
v_CricketBowling_g18_c04,2,2,1,0,black,CricketBowling
v_CricketBowling_g19_c02,2,1,0,2,black,CricketBowling
v_CricketBowling_g19_c07,3,0,1,1,black,CricketBowling
v_CricketBowling_g20_c04,1,1,2,1,red,CricketBowling
v_CricketBowling_g24_c01,1,0,0,4,white,CricketBowling
v_CricketBowling_g24_c02,0,0,0,5,white,CricketBowling
v_CricketShot_g01_c01,0,3,2,0,blonde,CricketShot
v_CricketShot_g01_c04,1,2,2,0,blonde,CricketShot
v_CricketShot_g01_c06,0,3,2,0,blonde,CricketShot
v_CricketShot_g03_c01,0,1,1,3,white,CricketShot
v_CricketShot_g03_c02,0,2,2,1,blonde,CricketShot
v_CricketShot_g03_c06,0,0,1,4,white,CricketShot
v_CricketShot_g04_c01,1,2,2,0,blonde,CricketShot
v_CricketShot_g04_c05,0,2,3,0,red,CricketShot
v_CricketShot_g04_c06,0,3,2,0,blonde,CricketShot
v_CricketShot_g06_c01,1,0,1,3,white,CricketShot
v_CricketShot_g06_c02,0,0,5,0,red,CricketShot
v_CricketShot_g06_c04,1,3,1,0,blonde,CricketShot
v_CricketShot_g06_c05,1,0,4,0,red,CricketShot
v_CricketShot_g06_c06,2,3,0,0,blonde,CricketShot
v_CricketShot_g09_c01,3,0,0,2,black,CricketShot
v_CricketShot_g09_c03,3,0,0,2,black,CricketShot
v_CricketShot_g09_c06,2,2,0,1,black,CricketShot
v_CricketShot_g10_c01,1,2,0,2,blonde,CricketShot
v_CricketShot_g10_c05,0,5,0,0,blonde,CricketShot
v_CricketShot_g10_c06,0,4,1,0,blonde,CricketShot
v_CricketShot_g11_c01,0,3,2,0,blonde,CricketShot
v_CricketShot_g11_c02,0,0,4,1,red,CricketShot
v_CricketShot_g11_c03,2,3,0,0,blonde,CricketShot
v_CricketShot_g11_c04,0,3,1,1,blonde,CricketShot
v_CricketShot_g12_c06,3,0,0,2,black,CricketShot
v_CricketShot_g13_c02,0,3,2,0,blonde,CricketShot
v_CricketShot_g13_c04,1,1,1,2,white,CricketShot
v_CricketShot_g13_c05,0,2,3,0,red,CricketShot
v_CricketShot_g13_c06,0,2,2,1,blonde,CricketShot
v_CricketShot_g13_c07,0,1,3,1,red,CricketShot
v_CricketShot_g14_c05,1,1,0,3,white,CricketShot
v_CricketShot_g14_c06,4,1,0,0,black,CricketShot
v_CricketShot_g16_c04,0,3,2,0,blonde,CricketShot
v_CricketShot_g16_c07,0,3,2,0,blonde,CricketShot
v_CricketShot_g21_c06,0,2,1,2,blonde,CricketShot
v_CricketShot_g22_c01,5,0,0,0,black,CricketShot
v_CricketShot_g22_c04,3,2,0,0,black,CricketShot
v_CricketShot_g22_c07,4,1,0,0,black,CricketShot
v_CricketShot_g24_c02,1,0,2,2,red,CricketShot
v_CricketShot_g24_c03,2,0,0,3,white,CricketShot
v_CricketShot_g24_c05,0,0,0,5,white,CricketShot
v_CricketShot_g24_c06,1,0,1,3,white,CricketShot
v_CuttingInKitchen_g01_c04,0,0,0,5,white,CuttingInKitchen
v_CuttingInKitchen_g01_c05,0,0,0,5,white,CuttingInKitchen
v_CuttingInKitchen_g04_c03,0,1,0,4,white,CuttingInKitchen
v_CuttingInKitchen_g04_c04,0,0,5,0,red,CuttingInKitchen
v_CuttingInKitchen_g04_c05,0,0,5,0,red,CuttingInKitchen
v_CuttingInKitchen_g05_c04,0,1,0,4,white,CuttingInKitchen
v_CuttingInKitchen_g05_c06,0,1,0,4,white,CuttingInKitchen
v_CuttingInKitchen_g06_c01,5,0,0,0,black,CuttingInKitchen
v_CuttingInKitchen_g06_c02,0,0,5,0,red,CuttingInKitchen
v_CuttingInKitchen_g06_c05,0,0,5,0,red,CuttingInKitchen
v_CuttingInKitchen_g07_c02,0,0,5,0,red,CuttingInKitchen
v_CuttingInKitchen_g07_c04,0,5,0,0,blonde,CuttingInKitchen
v_CuttingInKitchen_g09_c03,0,0,2,3,white,CuttingInKitchen
v_CuttingInKitchen_g10_c05,0,5,0,0,blonde,CuttingInKitchen
v_CuttingInKitchen_g10_c06,0,5,0,0,blonde,CuttingInKitchen
v_CuttingInKitchen_g10_c07,0,5,0,0,blonde,CuttingInKitchen
v_CuttingInKitchen_g11_c01,0,0,0,5,white,CuttingInKitchen
v_CuttingInKitchen_g11_c02,0,0,0,5,white,CuttingInKitchen
v_CuttingInKitchen_g12_c01,0,5,0,0,blonde,CuttingInKitchen
v_CuttingInKitchen_g14_c01,0,2,0,3,white,CuttingInKitchen
v_CuttingInKitchen_g16_c01,0,0,5,0,red,CuttingInKitchen
v_CuttingInKitchen_g16_c02,0,0,5,0,red,CuttingInKitchen
v_CuttingInKitchen_g17_c01,0,0,4,1,red,CuttingInKitchen
v_CuttingInKitchen_g17_c03,0,1,0,4,white,CuttingInKitchen
v_CuttingInKitchen_g19_c02,0,3,0,2,blonde,CuttingInKitchen
v_CuttingInKitchen_g22_c03,0,3,0,2,blonde,CuttingInKitchen
v_CuttingInKitchen_g23_c02,2,0,3,0,red,CuttingInKitchen
v_CuttingInKitchen_g25_c01,0,2,3,0,red,CuttingInKitchen
v_CuttingInKitchen_g25_c03,0,1,2,2,red,CuttingInKitchen
v_CuttingInKitchen_g25_c04,0,0,0,5,white,CuttingInKitchen
v_CuttingInKitchen_g25_c06,1,1,0,3,white,CuttingInKitchen
v_Diving_g01_c04,0,2,3,0,red,Diving
v_Diving_g01_c06,0,0,5,0,red,Diving
v_Diving_g02_c02,0,1,4,0,red,Diving
v_Diving_g02_c05,0,0,5,0,red,Diving
v_Diving_g03_c06,0,3,2,0,blonde,Diving
v_Diving_g03_c07,0,4,1,0,blonde,Diving
v_Diving_g04_c03,0,1,4,0,red,Diving
v_Diving_g05_c01,1,4,0,0,blonde,Diving
v_Diving_g06_c01,0,3,2,0,blonde,Diving
v_Diving_g06_c02,0,3,2,0,blonde,Diving
v_Diving_g06_c05,0,3,2,0,blonde,Diving
v_Diving_g07_c01,0,0,5,0,red,Diving
v_Diving_g08_c02,0,3,2,0,blonde,Diving
v_Diving_g08_c04,0,3,2,0,blonde,Diving
v_Diving_g09_c05,0,0,5,0,red,Diving
v_Diving_g09_c06,0,2,3,0,red,Diving
v_Diving_g09_c07,0,1,4,0,red,Diving
v_Diving_g10_c02,0,3,2,0,blonde,Diving
v_Diving_g10_c03,0,5,0,0,blonde,Diving
v_Diving_g10_c04,0,4,1,0,blonde,Diving
v_Diving_g11_c01,0,1,4,0,red,Diving
v_Diving_g11_c05,1,1,3,0,red,Diving
v_Diving_g12_c02,0,2,1,2,blonde,Diving
v_Diving_g12_c03,0,3,2,0,blonde,Diving
v_Diving_g13_c01,0,5,0,0,blonde,Diving
v_Diving_g13_c03,0,4,1,0,blonde,Diving
v_Diving_g13_c04,0,5,0,0,blonde,Diving
v_Diving_g14_c01,0,1,4,0,red,Diving
v_Diving_g14_c04,0,2,3,0,red,Diving
v_Diving_g15_c01,0,4,1,0,blonde,Diving
v_Diving_g15_c07,0,3,2,0,blonde,Diving
v_Diving_g16_c03,0,5,0,0,blonde,Diving
v_Diving_g16_c05,0,4,1,0,blonde,Diving
v_Diving_g18_c01,0,2,3,0,red,Diving
v_Diving_g18_c04,0,0,5,0,red,Diving
v_Diving_g19_c03,0,2,3,0,red,Diving
v_Diving_g20_c01,0,0,5,0,red,Diving
v_Diving_g20_c02,0,0,5,0,red,Diving
v_Diving_g20_c05,0,2,3,0,red,Diving
v_Diving_g21_c01,0,5,0,0,blonde,Diving
v_Diving_g21_c02,0,3,2,0,blonde,Diving
v_Diving_g21_c06,0,3,0,2,blonde,Diving
v_Diving_g22_c01,1,1,1,2,white,Diving
v_Diving_g22_c04,0,3,2,0,blonde,Diving
v_Diving_g23_c01,0,4,1,0,blonde,Diving
v_Diving_g23_c02,0,5,0,0,blonde,Diving
v_Diving_g24_c03,2,0,2,1,black,Diving
v_Diving_g24_c05,0,3,2,0,blonde,Diving
v_Diving_g24_c06,1,2,2,0,blonde,Diving
v_Diving_g25_c01,0,1,4,0,red,Diving
v_Diving_g25_c02,0,2,3,0,red,Diving
v_Drumming_g01_c05,1,3,1,0,blonde,Drumming
v_Drumming_g01_c06,2,2,1,0,black,Drumming
v_Drumming_g01_c07,3,0,2,0,black,Drumming
v_Drumming_g02_c05,5,0,0,0,black,Drumming
v_Drumming_g02_c06,3,0,0,2,black,Drumming
v_Drumming_g03_c01,0,0,5,0,red,Drumming
v_Drumming_g03_c02,1,0,4,0,red,Drumming
v_Drumming_g03_c05,3,0,2,0,black,Drumming
v_Drumming_g04_c01,3,0,2,0,black,Drumming
v_Drumming_g04_c07,4,0,1,0,black,Drumming
v_Drumming_g07_c05,3,2,0,0,black,Drumming
v_Drumming_g07_c06,4,1,0,0,black,Drumming
v_Drumming_g07_c07,2,0,1,2,black,Drumming
v_Drumming_g08_c03,2,1,0,2,black,Drumming
v_Drumming_g08_c04,5,0,0,0,black,Drumming
v_Drumming_g09_c01,0,5,0,0,blonde,Drumming
v_Drumming_g09_c04,0,0,4,1,red,Drumming
v_Drumming_g11_c01,4,0,1,0,black,Drumming
v_Drumming_g11_c03,4,0,1,0,black,Drumming
v_Drumming_g11_c07,3,0,2,0,black,Drumming
v_Drumming_g13_c01,2,0,0,3,white,Drumming
v_Drumming_g13_c04,0,0,2,3,white,Drumming
v_Drumming_g13_c06,2,0,3,0,red,Drumming
v_Drumming_g13_c07,2,0,3,0,red,Drumming
v_Drumming_g14_c05,3,0,1,1,black,Drumming
v_Drumming_g14_c06,2,0,2,1,black,Drumming
v_Drumming_g15_c02,2,2,0,1,black,Drumming
v_Drumming_g15_c06,1,0,4,0,red,Drumming
v_Drumming_g16_c01,1,1,3,0,red,Drumming
v_Drumming_g18_c04,1,0,4,0,red,Drumming
v_Drumming_g20_c01,2,1,2,0,black,Drumming
v_Drumming_g20_c02,1,0,4,0,red,Drumming
v_Drumming_g20_c03,3,0,2,0,black,Drumming
v_Drumming_g20_c06,0,0,5,0,red,Drumming
v_Drumming_g22_c03,2,1,2,0,black,Drumming
v_Drumming_g24_c01,0,1,1,3,white,Drumming
v_Drumming_g24_c02,0,2,0,3,white,Drumming
v_Drumming_g25_c01,3,0,2,0,black,Drumming
v_Drumming_g25_c07,3,0,2,0,black,Drumming
v_Fencing_g03_c03,3,0,0,2,black,Fencing
v_Fencing_g03_c04,5,0,0,0,black,Fencing
v_Fencing_g05_c04,0,3,0,2,blonde,Fencing
v_Fencing_g05_c05,0,2,2,1,blonde,Fencing
v_Fencing_g08_c01,0,3,0,2,blonde,Fencing
v_Fencing_g10_c01,0,3,0,2,blonde,Fencing
v_Fencing_g10_c03,0,2,1,2,blonde,Fencing
v_Fencing_g11_c04,1,1,0,3,white,Fencing
v_Fencing_g11_c05,0,1,0,4,white,Fencing
v_Fencing_g12_c01,1,0,2,2,red,Fencing
v_Fencing_g12_c02,0,2,0,3,white,Fencing
v_Fencing_g12_c03,0,0,0,5,white,Fencing
v_Fencing_g13_c01,0,2,0,3,white,Fencing
v_Fencing_g14_c01,4,0,0,1,black,Fencing
v_Fencing_g15_c01,1,3,0,1,blonde,Fencing
v_Fencing_g16_c02,5,0,0,0,black,Fencing
v_Fencing_g17_c01,1,0,2,2,red,Fencing
v_Fencing_g17_c02,2,0,3,0,red,Fencing
v_Fencing_g19_c01,3,1,1,0,black,Fencing
v_Fencing_g19_c02,0,1,0,4,white,Fencing
v_Fencing_g20_c04,2,1,0,2,black,Fencing
v_Fencing_g22_c04,1,1,0,3,white,Fencing
v_Fencing_g23_c02,1,0,0,4,white,Fencing
v_FieldHockeyPenalty_g01_c01,1,1,1,2,white,FieldHockeyPenalty
v_FieldHockeyPenalty_g01_c05,0,0,0,5,white,FieldHockeyPenalty
v_FieldHockeyPenalty_g02_c01,5,0,0,0,black,FieldHockeyPenalty
v_FieldHockeyPenalty_g05_c07,0,2,0,3,white,FieldHockeyPenalty
v_FieldHockeyPenalty_g07_c01,2,0,0,3,white,FieldHockeyPenalty
v_FieldHockeyPenalty_g07_c02,3,0,1,1,black,FieldHockeyPenalty
v_FieldHockeyPenalty_g10_c01,0,2,0,3,white,FieldHockeyPenalty
v_FieldHockeyPenalty_g11_c02,3,1,0,1,black,FieldHockeyPenalty
v_FieldHockeyPenalty_g11_c04,0,5,0,0,blonde,FieldHockeyPenalty
v_FieldHockeyPenalty_g12_c01,0,1,2,2,red,FieldHockeyPenalty
v_FieldHockeyPenalty_g13_c02,0,0,4,1,red,FieldHockeyPenalty
v_FieldHockeyPenalty_g13_c04,0,0,5,0,red,FieldHockeyPenalty
v_FieldHockeyPenalty_g15_c01,2,0,3,0,red,FieldHockeyPenalty
v_FieldHockeyPenalty_g15_c02,0,2,1,2,blonde,FieldHockeyPenalty
v_FieldHockeyPenalty_g15_c05,2,0,3,0,red,FieldHockeyPenalty
v_FieldHockeyPenalty_g16_c01,0,0,3,2,red,FieldHockeyPenalty
v_FieldHockeyPenalty_g16_c03,4,1,0,0,black,FieldHockeyPenalty
v_FieldHockeyPenalty_g17_c03,0,2,0,3,white,FieldHockeyPenalty
v_FieldHockeyPenalty_g18_c04,0,0,5,0,red,FieldHockeyPenalty
v_FieldHockeyPenalty_g19_c01,0,2,0,3,white,FieldHockeyPenalty
