Video Name,Action Category,Duration (seconds),Standard Deviation
v_BandMarching_g22_c02.avi,BandMarching,5.24,4.030545957087083
v_BandMarching_g22_c03.avi,BandMarching,10.52,4.030545957087083
v_BandMarching_g22_c04.avi,BandMarching,9.92,4.030545957087083
v_BandMarching_g22_c05.avi,BandMarching,5.12,4.030545957087083
v_BandMarching_g23_c01.avi,BandMarching,8.36,4.030545957087083
v_BandMarching_g23_c02.avi,BandMarching,11.36,4.030545957087083
v_BandMarching_g23_c03.avi,BandMarching,10.48,4.030545957087083
v_BandMarching_g23_c04.avi,BandMarching,8.48,4.030545957087083
v_BandMarching_g23_c05.avi,BandMarching,4.6,4.030545957087083
v_BandMarching_g23_c06.avi,BandMarching,6.6,4.030545957087083
v_BandMarching_g24_c01.avi,BandMarching,13.6,4.030545957087083
v_BandMarching_g24_c02.avi,BandMarching,6.96,4.030545957087083
v_BandMarching_g24_c03.avi,BandMarching,7.68,4.030545957087083
v_BandMarching_g24_c04.avi,BandMarching,8.72,4.030545957087083
v_BandMarching_g24_c05.avi,BandMarching,7.68,4.030545957087083
v_BandMarching_g24_c06.avi,BandMarching,10.24,4.030545957087083
v_BandMarching_g25_c01.avi,BandMarching,8.0,4.030545957087083
v_BandMarching_g25_c02.avi,BandMarching,5.04,4.030545957087083
v_BandMarching_g25_c03.avi,BandMarching,6.2,4.030545957087083
v_BandMarching_g25_c04.avi,BandMarching,3.56,4.030545957087083
v_BandMarching_g25_c05.avi,BandMarching,4.2,4.030545957087083
v_BandMarching_g25_c06.avi,BandMarching,6.28,4.030545957087083
v_BandMarching_g25_c07.avi,BandMarching,8.56,4.030545957087083
v_BaseballPitch_g01_c01.avi,BaseballPitch,3.5702333333333334,0.9106630202088142
v_BaseballPitch_g01_c02.avi,BaseballPitch,3.1364666666666667,0.9106630202088142
v_BaseballPitch_g01_c03.avi,BaseballPitch,3.4701333333333335,0.9106630202088142
v_BaseballPitch_g01_c04.avi,BaseballPitch,3.5035000000000003,0.9106630202088142
v_BaseballPitch_g01_c05.avi,BaseballPitch,3.069733333333333,0.9106630202088142
v_BaseballPitch_g01_c06.avi,BaseballPitch,3.4034,0.9106630202088142
v_BaseballPitch_g02_c01.avi,BaseballPitch,2.6359666666666666,0.9106630202088142
v_BaseballPitch_g02_c02.avi,BaseballPitch,2.4024,0.9106630202088142
v_BaseballPitch_g02_c03.avi,BaseballPitch,2.5358666666666667,0.9106630202088142
v_BaseballPitch_g02_c04.avi,BaseballPitch,2.8361666666666667,0.9106630202088142
v_BaseballPitch_g03_c01.avi,BaseballPitch,2.9029000000000003,0.9106630202088142
v_BaseballPitch_g03_c02.avi,BaseballPitch,4.0040000000000004,0.9106630202088142
v_BaseballPitch_g03_c03.avi,BaseballPitch,2.9362666666666666,0.9106630202088142
v_BaseballPitch_g03_c04.avi,BaseballPitch,2.6693333333333333,0.9106630202088142
v_BaseballPitch_g03_c05.avi,BaseballPitch,2.3356666666666666,0.9106630202088142
v_BaseballPitch_g03_c06.avi,BaseballPitch,2.5358666666666667,0.9106630202088142
v_BaseballPitch_g03_c07.avi,BaseballPitch,3.2365666666666666,0.9106630202088142
v_BaseballPitch_g04_c01.avi,BaseballPitch,7.1071,0.9106630202088142
v_BaseballPitch_g04_c02.avi,BaseballPitch,3.8038,0.9106630202088142
v_BaseballPitch_g04_c03.avi,BaseballPitch,3.3033,0.9106630202088142
v_BaseballPitch_g04_c04.avi,BaseballPitch,3.937266666666667,0.9106630202088142
v_BaseballPitch_g04_c05.avi,BaseballPitch,3.8705333333333334,0.9106630202088142
v_BaseballPitch_g05_c01.avi,BaseballPitch,3.937266666666667,0.9106630202088142
v_BaseballPitch_g05_c02.avi,BaseballPitch,3.1364666666666667,0.9106630202088142
v_BaseballPitch_g05_c03.avi,BaseballPitch,3.036366666666667,0.9106630202088142
v_BaseballPitch_g05_c04.avi,BaseballPitch,3.8705333333333334,0.9106630202088142
v_BaseballPitch_g05_c05.avi,BaseballPitch,2.4024,0.9106630202088142
v_BaseballPitch_g05_c06.avi,BaseballPitch,3.8705333333333334,0.9106630202088142
v_BaseballPitch_g05_c07.avi,BaseballPitch,2.3356666666666666,0.9106630202088142
v_BaseballPitch_g06_c01.avi,BaseballPitch,3.3033,0.9106630202088142
v_BaseballPitch_g06_c02.avi,BaseballPitch,2.9029000000000003,0.9106630202088142
v_BaseballPitch_g06_c03.avi,BaseballPitch,3.5035000000000003,0.9106630202088142
v_BaseballPitch_g06_c04.avi,BaseballPitch,1.5682333333333334,0.9106630202088142
v_BaseballPitch_g06_c05.avi,BaseballPitch,2.1021,0.9106630202088142
v_BaseballPitch_g06_c06.avi,BaseballPitch,2.0353666666666665,0.9106630202088142
v_BaseballPitch_g06_c07.avi,BaseballPitch,2.7027,0.9106630202088142
v_BaseballPitch_g07_c01.avi,BaseballPitch,2.168833333333333,0.9106630202088142
v_BaseballPitch_g07_c02.avi,BaseballPitch,4.6046000000000005,0.9106630202088142
v_BaseballPitch_g07_c03.avi,BaseballPitch,2.6026000000000002,0.9106630202088142
v_BaseballPitch_g07_c04.avi,BaseballPitch,2.9362666666666666,0.9106630202088142
v_BaseballPitch_g07_c05.avi,BaseballPitch,2.3356666666666666,0.9106630202088142
v_BaseballPitch_g07_c06.avi,BaseballPitch,2.6026000000000002,0.9106630202088142
v_BaseballPitch_g07_c07.avi,BaseballPitch,2.6693333333333333,0.9106630202088142
v_BaseballPitch_g08_c01.avi,BaseballPitch,3.7704333333333335,0.9106630202088142
v_BaseballPitch_g08_c02.avi,BaseballPitch,3.5035000000000003,0.9106630202088142
v_BaseballPitch_g08_c03.avi,BaseballPitch,3.336666666666667,0.9106630202088142
v_BaseballPitch_g08_c04.avi,BaseballPitch,3.1698333333333335,0.9106630202088142
v_BaseballPitch_g08_c05.avi,BaseballPitch,3.6703333333333332,0.9106630202088142
v_BaseballPitch_g08_c06.avi,BaseballPitch,3.6036,0.9106630202088142
v_BaseballPitch_g08_c07.avi,BaseballPitch,3.5035000000000003,0.9106630202088142
v_BaseballPitch_g09_c01.avi,BaseballPitch,2.2689333333333335,0.9106630202088142
v_BaseballPitch_g09_c02.avi,BaseballPitch,2.5025,0.9106630202088142
v_BaseballPitch_g09_c03.avi,BaseballPitch,2.435766666666667,0.9106630202088142
v_BaseballPitch_g09_c04.avi,BaseballPitch,2.1021,0.9106630202088142
v_BaseballPitch_g09_c05.avi,BaseballPitch,2.1021,0.9106630202088142
v_BaseballPitch_g09_c06.avi,BaseballPitch,2.2689333333333335,0.9106630202088142
v_BaseballPitch_g09_c07.avi,BaseballPitch,3.336666666666667,0.9106630202088142
v_BaseballPitch_g10_c01.avi,BaseballPitch,3.4701333333333335,0.9106630202088142
v_BaseballPitch_g10_c02.avi,BaseballPitch,5.8058000000000005,0.9106630202088142
v_BaseballPitch_g10_c03.avi,BaseballPitch,3.937266666666667,0.9106630202088142
v_BaseballPitch_g10_c04.avi,BaseballPitch,3.937266666666667,0.9106630202088142
v_BaseballPitch_g10_c05.avi,BaseballPitch,3.4701333333333335,0.9106630202088142
v_BaseballPitch_g11_c01.avi,BaseballPitch,3.4701333333333335,0.9106630202088142
v_BaseballPitch_g11_c02.avi,BaseballPitch,2.469133333333333,0.9106630202088142
v_BaseballPitch_g11_c03.avi,BaseballPitch,2.2689333333333335,0.9106630202088142
v_BaseballPitch_g11_c04.avi,BaseballPitch,1.9352666666666667,0.9106630202088142
v_BaseballPitch_g11_c05.avi,BaseballPitch,2.5692333333333335,0.9106630202088142
v_BaseballPitch_g12_c01.avi,BaseballPitch,4.2042,0.9106630202088142
v_BaseballPitch_g12_c02.avi,BaseballPitch,4.237566666666667,0.9106630202088142
v_BaseballPitch_g12_c03.avi,BaseballPitch,3.2699333333333334,0.9106630202088142
v_BaseballPitch_g12_c04.avi,BaseballPitch,2.0020000000000002,0.9106630202088142
v_BaseballPitch_g13_c01.avi,BaseballPitch,4.2042,0.9106630202088142
v_BaseballPitch_g13_c02.avi,BaseballPitch,4.1041,0.9106630202088142
v_BaseballPitch_g13_c03.avi,BaseballPitch,4.671333333333333,0.9106630202088142
v_BaseballPitch_g13_c04.avi,BaseballPitch,4.371033333333333,0.9106630202088142
v_BaseballPitch_g13_c05.avi,BaseballPitch,2.5025,0.9106630202088142
v_BaseballPitch_g13_c06.avi,BaseballPitch,2.5025,0.9106630202088142
v_BaseballPitch_g13_c07.avi,BaseballPitch,3.6036,0.9106630202088142
v_BaseballPitch_g14_c01.avi,BaseballPitch,3.4701333333333335,0.9106630202088142
v_BaseballPitch_g14_c02.avi,BaseballPitch,4.6046000000000005,0.9106630202088142
v_BaseballPitch_g14_c03.avi,BaseballPitch,3.2365666666666666,0.9106630202088142
v_BaseballPitch_g14_c04.avi,BaseballPitch,3.636966666666667,0.9106630202088142
v_BaseballPitch_g15_c01.avi,BaseballPitch,2.3356666666666666,0.9106630202088142
v_BaseballPitch_g15_c02.avi,BaseballPitch,2.435766666666667,0.9106630202088142
v_BaseballPitch_g15_c03.avi,BaseballPitch,2.5025,0.9106630202088142
v_BaseballPitch_g15_c04.avi,BaseballPitch,2.8695333333333335,0.9106630202088142
v_BaseballPitch_g15_c05.avi,BaseballPitch,2.435766666666667,0.9106630202088142
v_BaseballPitch_g15_c06.avi,BaseballPitch,2.6359666666666666,0.9106630202088142
v_BaseballPitch_g15_c07.avi,BaseballPitch,2.736066666666667,0.9106630202088142
v_BaseballPitch_g16_c01.avi,BaseballPitch,2.9029000000000003,0.9106630202088142
v_BaseballPitch_g16_c02.avi,BaseballPitch,3.5368666666666666,0.9106630202088142
v_BaseballPitch_g16_c03.avi,BaseballPitch,4.2042,0.9106630202088142
v_BaseballPitch_g16_c04.avi,BaseballPitch,3.2365666666666666,0.9106630202088142
v_BaseballPitch_g16_c05.avi,BaseballPitch,2.8028,0.9106630202088142
v_BaseballPitch_g16_c06.avi,BaseballPitch,2.6026000000000002,0.9106630202088142
v_BaseballPitch_g17_c01.avi,BaseballPitch,4.471133333333333,0.9106630202088142
v_BaseballPitch_g17_c02.avi,BaseballPitch,3.4034,0.9106630202088142
v_BaseballPitch_g17_c03.avi,BaseballPitch,2.9029000000000003,0.9106630202088142
v_BaseballPitch_g17_c04.avi,BaseballPitch,2.6693333333333333,0.9106630202088142
v_BaseballPitch_g17_c05.avi,BaseballPitch,2.435766666666667,0.9106630202088142
v_BaseballPitch_g17_c06.avi,BaseballPitch,2.2689333333333335,0.9106630202088142
v_BaseballPitch_g17_c07.avi,BaseballPitch,2.2022,0.9106630202088142
v_BaseballPitch_g18_c01.avi,BaseballPitch,2.3356666666666666,0.9106630202088142
v_BaseballPitch_g18_c02.avi,BaseballPitch,4.537866666666667,0.9106630202088142
v_BaseballPitch_g18_c03.avi,BaseballPitch,4.537866666666667,0.9106630202088142
v_BaseballPitch_g18_c04.avi,BaseballPitch,2.6359666666666666,0.9106630202088142
v_BaseballPitch_g18_c05.avi,BaseballPitch,5.8058000000000005,0.9106630202088142
v_BaseballPitch_g18_c06.avi,BaseballPitch,2.2355666666666667,0.9106630202088142
v_BaseballPitch_g18_c07.avi,BaseballPitch,2.5025,0.9106630202088142
v_BaseballPitch_g19_c01.avi,BaseballPitch,3.636966666666667,0.9106630202088142
v_BaseballPitch_g19_c02.avi,BaseballPitch,5.171833333333334,0.9106630202088142
v_BaseballPitch_g19_c03.avi,BaseballPitch,5.171833333333334,0.9106630202088142
v_BaseballPitch_g19_c04.avi,BaseballPitch,4.437766666666667,0.9106630202088142
v_BaseballPitch_g19_c05.avi,BaseballPitch,3.1364666666666667,0.9106630202088142
v_BaseballPitch_g20_c01.avi,BaseballPitch,3.7037,0.9106630202088142
v_BaseballPitch_g20_c02.avi,BaseballPitch,3.6703333333333332,0.9106630202088142
v_BaseballPitch_g20_c03.avi,BaseballPitch,3.1364666666666667,0.9106630202088142
v_BaseballPitch_g20_c04.avi,BaseballPitch,3.4034,0.9106630202088142
v_BaseballPitch_g21_c01.avi,BaseballPitch,5.372033333333333,0.9106630202088142
v_BaseballPitch_g21_c02.avi,BaseballPitch,2.9362666666666666,0.9106630202088142
v_BaseballPitch_g21_c03.avi,BaseballPitch,5.071733333333333,0.9106630202088142
v_BaseballPitch_g21_c04.avi,BaseballPitch,5.071733333333333,0.9106630202088142
v_BaseballPitch_g22_c01.avi,BaseballPitch,3.4701333333333335,0.9106630202088142
v_BaseballPitch_g22_c02.avi,BaseballPitch,3.4701333333333335,0.9106630202088142
v_BaseballPitch_g22_c03.avi,BaseballPitch,3.036366666666667,0.9106630202088142
v_BaseballPitch_g22_c04.avi,BaseballPitch,3.1364666666666667,0.9106630202088142
v_BaseballPitch_g22_c05.avi,BaseballPitch,2.3356666666666666,0.9106630202088142
v_BaseballPitch_g22_c06.avi,BaseballPitch,2.3690333333333333,0.9106630202088142
v_BaseballPitch_g22_c07.avi,BaseballPitch,2.3023000000000002,0.9106630202088142
v_BaseballPitch_g23_c01.avi,BaseballPitch,3.7704333333333335,0.9106630202088142
v_BaseballPitch_g23_c02.avi,BaseballPitch,2.8028,0.9106630202088142
v_BaseballPitch_g23_c03.avi,BaseballPitch,2.6026000000000002,0.9106630202088142
v_BaseballPitch_g23_c04.avi,BaseballPitch,3.6036,0.9106630202088142
v_BaseballPitch_g23_c05.avi,BaseballPitch,3.8705333333333334,0.9106630202088142
v_BaseballPitch_g23_c06.avi,BaseballPitch,3.6036,0.9106630202088142
v_BaseballPitch_g23_c07.avi,BaseballPitch,3.4701333333333335,0.9106630202088142
v_BaseballPitch_g24_c01.avi,BaseballPitch,4.871533333333334,0.9106630202088142
v_BaseballPitch_g24_c02.avi,BaseballPitch,3.9706333333333332,0.9106630202088142
v_BaseballPitch_g24_c03.avi,BaseballPitch,4.7047,0.9106630202088142
v_BaseballPitch_g24_c04.avi,BaseballPitch,3.8705333333333334,0.9106630202088142
v_BaseballPitch_g24_c05.avi,BaseballPitch,4.3043000000000005,0.9106630202088142
v_BaseballPitch_g24_c06.avi,BaseballPitch,4.0040000000000004,0.9106630202088142
v_BaseballPitch_g24_c07.avi,BaseballPitch,4.2042,0.9106630202088142
v_BaseballPitch_g25_c01.avi,BaseballPitch,4.437766666666667,0.9106630202088142
v_BaseballPitch_g25_c02.avi,BaseballPitch,3.370033333333333,0.9106630202088142
v_BaseballPitch_g25_c03.avi,BaseballPitch,2.435766666666667,0.9106630202088142
v_BaseballPitch_g25_c04.avi,BaseballPitch,3.8038,0.9106630202088142
v_BaseballPitch_g25_c05.avi,BaseballPitch,3.7037,0.9106630202088142
v_BaseballPitch_g25_c06.avi,BaseballPitch,4.1041,0.9106630202088142
v_BaseballPitch_g25_c07.avi,BaseballPitch,4.4044,0.9106630202088142
v_Basketball_g01_c01.avi,Basketball,4.7047,2.5725708982273208
v_Basketball_g01_c02.avi,Basketball,6.006,2.5725708982273208
v_Basketball_g01_c03.avi,Basketball,6.8735333333333335,2.5725708982273208
v_Basketball_g01_c04.avi,Basketball,3.6036,2.5725708982273208
v_Basketball_g01_c05.avi,Basketball,4.7047,2.5725708982273208
v_Basketball_g01_c06.avi,Basketball,4.938266666666666,2.5725708982273208
v_Basketball_g01_c07.avi,Basketball,3.336666666666667,2.5725708982273208
v_Basketball_g02_c01.avi,Basketball,1.7684333333333333,2.5725708982273208
v_Basketball_g02_c02.avi,Basketball,1.8685333333333334,2.5725708982273208
v_Basketball_g02_c03.avi,Basketball,3.7370666666666668,2.5725708982273208
v_Basketball_g02_c04.avi,Basketball,2.6693333333333333,2.5725708982273208
v_Basketball_g02_c05.avi,Basketball,4.8048,2.5725708982273208
v_Basketball_g02_c06.avi,Basketball,4.137466666666667,2.5725708982273208
v_Basketball_g03_c01.avi,Basketball,4.6046000000000005,2.5725708982273208
v_Basketball_g03_c02.avi,Basketball,4.2042,2.5725708982273208
v_Basketball_g03_c03.avi,Basketball,4.0040000000000004,2.5725708982273208
v_Basketball_g03_c04.avi,Basketball,2.6693333333333333,2.5725708982273208
v_Basketball_g03_c05.avi,Basketball,4.1041,2.5725708982273208
v_Basketball_g03_c06.avi,Basketball,2.8695333333333335,2.5725708982273208
v_Basketball_g04_c01.avi,Basketball,3.636966666666667,2.5725708982273208
v_Basketball_g04_c02.avi,Basketball,3.4701333333333335,2.5725708982273208
v_Basketball_g04_c03.avi,Basketball,3.5368666666666666,2.5725708982273208
v_Basketball_g04_c04.avi,Basketball,2.4024,2.5725708982273208
v_Basketball_g05_c01.avi,Basketball,4.471133333333333,2.5725708982273208
v_Basketball_g05_c02.avi,Basketball,3.7037,2.5725708982273208
v_Basketball_g05_c03.avi,Basketball,3.336666666666667,2.5725708982273208
v_Basketball_g05_c04.avi,Basketball,2.9029000000000003,2.5725708982273208
v_Basketball_g06_c01.avi,Basketball,2.3690333333333333,2.5725708982273208
v_Basketball_g06_c02.avi,Basketball,3.370033333333333,2.5725708982273208
v_Basketball_g06_c03.avi,Basketball,3.036366666666667,2.5725708982273208
v_Basketball_g06_c04.avi,Basketball,2.5692333333333335,2.5725708982273208
v_Basketball_g07_c01.avi,Basketball,4.738066666666667,2.5725708982273208
v_Basketball_g07_c02.avi,Basketball,3.370033333333333,2.5725708982273208
v_Basketball_g07_c03.avi,Basketball,5.005,2.5725708982273208
v_Basketball_g07_c04.avi,Basketball,3.370033333333333,2.5725708982273208
v_Basketball_g08_c01.avi,Basketball,5.7057,2.5725708982273208
v_Basketball_g08_c02.avi,Basketball,2.8028,2.5725708982273208
v_Basketball_g08_c03.avi,Basketball,3.2032000000000003,2.5725708982273208
v_Basketball_g08_c04.avi,Basketball,3.370033333333333,2.5725708982273208
v_Basketball_g09_c01.avi,Basketball,3.7037,2.5725708982273208
v_Basketball_g09_c02.avi,Basketball,3.4701333333333335,2.5725708982273208
v_Basketball_g09_c03.avi,Basketball,2.8361666666666667,2.5725708982273208
v_Basketball_g09_c04.avi,Basketball,3.370033333333333,2.5725708982273208
v_Basketball_g09_c05.avi,Basketball,4.070733333333333,2.5725708982273208
v_Basketball_g10_c01.avi,Basketball,4.270933333333334,2.5725708982273208
v_Basketball_g10_c02.avi,Basketball,4.137466666666667,2.5725708982273208
v_Basketball_g10_c03.avi,Basketball,3.8705333333333334,2.5725708982273208
v_Basketball_g10_c04.avi,Basketball,3.4367666666666667,2.5725708982273208
v_Basketball_g10_c05.avi,Basketball,3.9039,2.5725708982273208
v_Basketball_g11_c01.avi,Basketball,3.5035000000000003,2.5725708982273208
v_Basketball_g11_c02.avi,Basketball,4.771433333333333,2.5725708982273208
v_Basketball_g11_c03.avi,Basketball,2.5025,2.5725708982273208
v_Basketball_g11_c04.avi,Basketball,2.5692333333333335,2.5725708982273208
v_Basketball_g11_c05.avi,Basketball,2.9029000000000003,2.5725708982273208
v_Basketball_g12_c01.avi,Basketball,9.275933333333333,2.5725708982273208
v_Basketball_g12_c02.avi,Basketball,6.139466666666666,2.5725708982273208
v_Basketball_g12_c03.avi,Basketball,4.571233333333334,2.5725708982273208
v_Basketball_g12_c04.avi,Basketball,7.6076,2.5725708982273208
v_Basketball_g12_c05.avi,Basketball,7.741066666666667,2.5725708982273208
v_Basketball_g13_c01.avi,Basketball,10.01,2.5725708982273208
v_Basketball_g13_c02.avi,Basketball,11.011000000000001,2.5725708982273208
v_Basketball_g13_c03.avi,Basketball,10.5105,2.5725708982273208
v_Basketball_g13_c04.avi,Basketball,10.01,2.5725708982273208
v_Basketball_g14_c01.avi,Basketball,2.7027,2.5725708982273208
v_Basketball_g14_c02.avi,Basketball,4.371033333333333,2.5725708982273208
v_Basketball_g14_c03.avi,Basketball,2.9696333333333333,2.5725708982273208
v_Basketball_g14_c04.avi,Basketball,2.9362666666666666,2.5725708982273208
v_Basketball_g14_c05.avi,Basketball,3.036366666666667,2.5725708982273208
v_Basketball_g15_c01.avi,Basketball,4.0040000000000004,2.5725708982273208
v_Basketball_g15_c02.avi,Basketball,5.071733333333333,2.5725708982273208
v_Basketball_g15_c03.avi,Basketball,6.5065,2.5725708982273208
v_Basketball_g15_c04.avi,Basketball,3.7370666666666668,2.5725708982273208
v_Basketball_g15_c05.avi,Basketball,5.8058000000000005,2.5725708982273208
v_Basketball_g15_c06.avi,Basketball,6.172833333333333,2.5725708982273208
v_Basketball_g15_c07.avi,Basketball,5.472133333333334,2.5725708982273208
v_Basketball_g16_c01.avi,Basketball,17.6176,2.5725708982273208
v_Basketball_g16_c02.avi,Basketball,17.283933333333334,2.5725708982273208
v_Basketball_g16_c03.avi,Basketball,4.371033333333333,2.5725708982273208
v_Basketball_g16_c04.avi,Basketball,3.2032000000000003,2.5725708982273208
v_Basketball_g16_c05.avi,Basketball,15.7157,2.5725708982273208
v_Basketball_g16_c06.avi,Basketball,11.544866666666667,2.5725708982273208
v_Basketball_g17_c01.avi,Basketball,5.1051,2.5725708982273208
v_Basketball_g17_c02.avi,Basketball,3.8371666666666666,2.5725708982273208
v_Basketball_g17_c03.avi,Basketball,7.140466666666667,2.5725708982273208
v_Basketball_g17_c04.avi,Basketball,2.8028,2.5725708982273208
v_Basketball_g18_c01.avi,Basketball,7.874533333333334,2.5725708982273208
v_Basketball_g18_c02.avi,Basketball,3.4034,2.5725708982273208
v_Basketball_g18_c03.avi,Basketball,6.006,2.5725708982273208
v_Basketball_g18_c04.avi,Basketball,6.2729333333333335,2.5725708982273208
v_Basketball_g18_c05.avi,Basketball,4.871533333333334,2.5725708982273208
v_Basketball_g19_c01.avi,Basketball,2.6026000000000002,2.5725708982273208
v_Basketball_g19_c02.avi,Basketball,4.771433333333333,2.5725708982273208
v_Basketball_g19_c03.avi,Basketball,4.0040000000000004,2.5725708982273208
v_Basketball_g19_c04.avi,Basketball,3.937266666666667,2.5725708982273208
v_Basketball_g19_c05.avi,Basketball,5.038366666666667,2.5725708982273208
v_Basketball_g19_c06.avi,Basketball,3.370033333333333,2.5725708982273208
v_Basketball_g19_c07.avi,Basketball,4.571233333333334,2.5725708982273208
v_Basketball_g20_c01.avi,Basketball,4.0040000000000004,2.5725708982273208
v_Basketball_g20_c02.avi,Basketball,5.839166666666666,2.5725708982273208
v_Basketball_g20_c03.avi,Basketball,3.5035000000000003,2.5725708982273208
v_Basketball_g20_c04.avi,Basketball,4.0040000000000004,2.5725708982273208
v_Basketball_g20_c05.avi,Basketball,4.0040000000000004,2.5725708982273208
v_Basketball_g20_c06.avi,Basketball,2.9362666666666666,2.5725708982273208
v_Basketball_g20_c07.avi,Basketball,2.469133333333333,2.5725708982273208
v_Basketball_g21_c01.avi,Basketball,2.3356666666666666,2.5725708982273208
v_Basketball_g21_c02.avi,Basketball,3.336666666666667,2.5725708982273208
v_Basketball_g21_c03.avi,Basketball,6.072733333333334,2.5725708982273208
v_Basketball_g21_c04.avi,Basketball,4.337666666666666,2.5725708982273208
v_Basketball_g21_c05.avi,Basketball,6.006,2.5725708982273208
v_Basketball_g21_c06.avi,Basketball,2.8028,2.5725708982273208
v_Basketball_g22_c01.avi,Basketball,4.0040000000000004,2.5725708982273208
v_Basketball_g22_c02.avi,Basketball,3.4034,2.5725708982273208
v_Basketball_g22_c03.avi,Basketball,4.4044,2.5725708982273208
v_Basketball_g22_c04.avi,Basketball,3.370033333333333,2.5725708982273208
v_Basketball_g22_c05.avi,Basketball,2.9362666666666666,2.5725708982273208
v_Basketball_g22_c06.avi,Basketball,3.370033333333333,2.5725708982273208
v_Basketball_g22_c07.avi,Basketball,3.3033,2.5725708982273208
v_Basketball_g23_c01.avi,Basketball,4.6046000000000005,2.5725708982273208
v_Basketball_g23_c02.avi,Basketball,4.0040000000000004,2.5725708982273208
v_Basketball_g23_c03.avi,Basketball,4.0040000000000004,2.5725708982273208
v_Basketball_g23_c04.avi,Basketball,4.0040000000000004,2.5725708982273208
v_Basketball_g23_c05.avi,Basketball,3.4701333333333335,2.5725708982273208
v_Basketball_g23_c06.avi,Basketball,3.2365666666666666,2.5725708982273208
v_Basketball_g24_c01.avi,Basketball,4.437766666666667,2.5725708982273208
v_Basketball_g24_c02.avi,Basketball,4.0040000000000004,2.5725708982273208
v_Basketball_g24_c03.avi,Basketball,3.9039,2.5725708982273208
v_Basketball_g24_c04.avi,Basketball,4.0040000000000004,2.5725708982273208
v_Basketball_g25_c01.avi,Basketball,4.170833333333333,2.5725708982273208
v_Basketball_g25_c02.avi,Basketball,5.9726333333333335,2.5725708982273208
v_Basketball_g25_c03.avi,Basketball,4.871533333333334,2.5725708982273208
v_Basketball_g25_c04.avi,Basketball,3.6036,2.5725708982273208
v_Basketball_g25_c05.avi,Basketball,6.006,2.5725708982273208
v_Basketball_g25_c06.avi,Basketball,3.7037,2.5725708982273208
v_Basketball_g25_c07.avi,Basketball,4.371033333333333,2.5725708982273208
v_BasketballDunk_g01_c01.avi,BasketballDunk,2.44,0.9090584780421408
v_BasketballDunk_g01_c02.avi,BasketballDunk,2.6,0.9090584780421408
v_BasketballDunk_g01_c03.avi,BasketballDunk,2.84,0.9090584780421408
v_BasketballDunk_g01_c04.avi,BasketballDunk,2.44,0.9090584780421408
v_BasketballDunk_g01_c05.avi,BasketballDunk,2.64,0.9090584780421408
v_BasketballDunk_g01_c06.avi,BasketballDunk,3.2,0.9090584780421408
v_BasketballDunk_g01_c07.avi,BasketballDunk,2.28,0.9090584780421408
v_BasketballDunk_g02_c01.avi,BasketballDunk,2.24,0.9090584780421408
v_BasketballDunk_g02_c02.avi,BasketballDunk,4.36,0.9090584780421408
v_BasketballDunk_g02_c03.avi,BasketballDunk,2.84,0.9090584780421408
v_BasketballDunk_g02_c04.avi,BasketballDunk,2.32,0.9090584780421408
v_BasketballDunk_g03_c01.avi,BasketballDunk,2.32,0.9090584780421408
v_BasketballDunk_g03_c02.avi,BasketballDunk,3.04,0.9090584780421408
v_BasketballDunk_g03_c03.avi,BasketballDunk,2.96,0.9090584780421408
v_BasketballDunk_g03_c04.avi,BasketballDunk,3.24,0.9090584780421408
v_BasketballDunk_g03_c05.avi,BasketballDunk,2.84,0.9090584780421408
v_BasketballDunk_g03_c06.avi,BasketballDunk,2.64,0.9090584780421408
v_BasketballDunk_g04_c01.avi,BasketballDunk,2.04,0.9090584780421408
v_BasketballDunk_g04_c02.avi,BasketballDunk,2.2,0.9090584780421408
v_BasketballDunk_g04_c03.avi,BasketballDunk,2.48,0.9090584780421408
v_BasketballDunk_g04_c04.avi,BasketballDunk,1.92,0.9090584780421408
v_BasketballDunk_g05_c01.avi,BasketballDunk,2.08,0.9090584780421408
v_BasketballDunk_g05_c02.avi,BasketballDunk,3.2,0.9090584780421408
v_BasketballDunk_g05_c03.avi,BasketballDunk,2.24,0.9090584780421408
v_BasketballDunk_g05_c04.avi,BasketballDunk,2.08,0.9090584780421408
v_BasketballDunk_g05_c05.avi,BasketballDunk,2.12,0.9090584780421408
v_BasketballDunk_g05_c06.avi,BasketballDunk,3.36,0.9090584780421408
v_BasketballDunk_g06_c01.avi,BasketballDunk,2.08,0.9090584780421408
v_BasketballDunk_g06_c02.avi,BasketballDunk,2.44,0.9090584780421408
v_BasketballDunk_g06_c03.avi,BasketballDunk,2.12,0.9090584780421408
v_BasketballDunk_g06_c04.avi,BasketballDunk,2.52,0.9090584780421408
v_BasketballDunk_g07_c01.avi,BasketballDunk,1.68,0.9090584780421408
v_BasketballDunk_g07_c02.avi,BasketballDunk,1.4,0.9090584780421408
v_BasketballDunk_g07_c03.avi,BasketballDunk,2.12,0.9090584780421408
v_BasketballDunk_g07_c04.avi,BasketballDunk,1.84,0.9090584780421408
v_BasketballDunk_g07_c05.avi,BasketballDunk,1.48,0.9090584780421408
v_BasketballDunk_g07_c06.avi,BasketballDunk,2.04,0.9090584780421408
v_BasketballDunk_g08_c01.avi,BasketballDunk,2.04,0.9090584780421408
v_BasketballDunk_g08_c02.avi,BasketballDunk,2.64,0.9090584780421408
