video_name,black_count,blonde_count,red_count,white_count,final,category
v_FieldHockeyPenalty_g18_c02,0,5,0,0,blonde,FieldHockeyPenalty
v_FieldHockeyPenalty_g18_c03,0,5,0,0,blonde,FieldHockeyPenalty
v_FieldHockeyPenalty_g19_c01,0,5,0,0,blonde,FieldHockeyPenalty
v_FieldHockeyPenalty_g20_c02,1,4,0,0,blonde,FieldHockeyPenalty
v_FieldHockeyPenalty_g21_c01,0,5,0,0,blonde,FieldHockeyPenalty
v_FieldHockeyPenalty_g21_c02,0,5,0,0,blonde,FieldHockeyPenalty
v_FieldHockeyPenalty_g22_c03,3,2,0,0,black,FieldHockeyPenalty
v_FieldHockeyPenalty_g23_c01,2,3,0,0,blonde,FieldHockeyPenalty
v_FieldHockeyPenalty_g23_c03,2,3,0,0,blonde,FieldHockeyPenalty
v_FloorGymnastics_g08_c03,1,4,0,0,blonde,FloorGymnastics
v_FloorGymnastics_g08_c04,0,5,0,0,blonde,FloorGymnastics
v_FloorGymnastics_g12_c01,0,5,0,0,blonde,FloorGymnastics
v_FloorGymnastics_g12_c02,0,5,0,0,blonde,FloorGymnastics
v_FloorGymnastics_g12_c03,0,5,0,0,blonde,FloorGymnastics
v_FloorGymnastics_g18_c02,3,2,0,0,black,FloorGymnastics
v_FloorGymnastics_g18_c05,3,2,0,0,black,FloorGymnastics
v_FloorGymnastics_g18_c07,3,2,0,0,black,FloorGymnastics
v_FloorGymnastics_g20_c01,3,2,0,0,black,FloorGymnastics
v_FloorGymnastics_g20_c03,3,2,0,0,black,FloorGymnastics
v_FloorGymnastics_g21_c03,2,3,0,0,blonde,FloorGymnastics
v_FrisbeeCatch_g04_c03,4,1,0,0,black,FrisbeeCatch
v_FrisbeeCatch_g07_c06,0,5,0,0,blonde,FrisbeeCatch
v_FrisbeeCatch_g08_c04,2,3,0,0,blonde,FrisbeeCatch
v_FrisbeeCatch_g10_c01,5,0,0,0,black,FrisbeeCatch
v_FrisbeeCatch_g10_c02,4,1,0,0,black,FrisbeeCatch
v_FrisbeeCatch_g15_c01,1,4,0,0,blonde,FrisbeeCatch
v_FrisbeeCatch_g16_c01,3,2,0,0,black,FrisbeeCatch
v_FrisbeeCatch_g16_c04,5,0,0,0,black,FrisbeeCatch
v_FrisbeeCatch_g17_c02,3,2,0,0,black,FrisbeeCatch
v_FrisbeeCatch_g17_c03,3,2,0,0,black,FrisbeeCatch
v_FrisbeeCatch_g18_c01,2,3,0,0,blonde,FrisbeeCatch
v_FrisbeeCatch_g19_c02,2,3,0,0,blonde,FrisbeeCatch
v_FrisbeeCatch_g19_c03,2,3,0,0,blonde,FrisbeeCatch
v_FrisbeeCatch_g19_c05,2,3,0,0,blonde,FrisbeeCatch
v_FrisbeeCatch_g22_c03,4,1,0,0,black,FrisbeeCatch
v_FrisbeeCatch_g22_c06,4,1,0,0,black,FrisbeeCatch
v_FrisbeeCatch_g23_c04,1,4,0,0,blonde,FrisbeeCatch
v_FrisbeeCatch_g24_c01,4,1,0,0,black,FrisbeeCatch
v_FrisbeeCatch_g25_c01,0,5,0,0,blonde,FrisbeeCatch
v_FrontCrawl_g01_c04,2,3,0,0,blonde,FrontCrawl
v_FrontCrawl_g03_c05,2,3,0,0,blonde,FrontCrawl
v_FrontCrawl_g03_c06,2,3,0,0,blonde,FrontCrawl
v_FrontCrawl_g07_c05,4,1,0,0,black,FrontCrawl
v_FrontCrawl_g09_c04,0,5,0,0,blonde,FrontCrawl
v_FrontCrawl_g09_c05,2,3,0,0,blonde,FrontCrawl
v_FrontCrawl_g09_c06,1,4,0,0,blonde,FrontCrawl
v_FrontCrawl_g10_c03,3,2,0,0,black,FrontCrawl
v_FrontCrawl_g10_c05,4,1,0,0,black,FrontCrawl
v_FrontCrawl_g12_c03,0,5,0,0,blonde,FrontCrawl
v_FrontCrawl_g12_c04,2,3,0,0,blonde,FrontCrawl
v_FrontCrawl_g14_c02,3,2,0,0,black,FrontCrawl
v_FrontCrawl_g14_c03,5,0,0,0,black,FrontCrawl
v_FrontCrawl_g14_c05,3,2,0,0,black,FrontCrawl
v_FrontCrawl_g17_c03,2,3,0,0,blonde,FrontCrawl
v_FrontCrawl_g17_c05,2,3,0,0,blonde,FrontCrawl
v_FrontCrawl_g18_c06,2,3,0,0,blonde,FrontCrawl
v_FrontCrawl_g18_c07,1,4,0,0,blonde,FrontCrawl
v_FrontCrawl_g23_c07,4,1,0,0,black,FrontCrawl
v_FrontCrawl_g24_c06,2,3,0,0,blonde,FrontCrawl
v_GolfSwing_g02_c02,2,3,0,0,blonde,GolfSwing
v_GolfSwing_g05_c01,5,0,0,0,black,GolfSwing
v_GolfSwing_g05_c04,3,2,0,0,black,GolfSwing
v_GolfSwing_g05_c07,5,0,0,0,black,GolfSwing
v_GolfSwing_g06_c02,2,3,0,0,blonde,GolfSwing
v_GolfSwing_g07_c01,0,5,0,0,blonde,GolfSwing
v_GolfSwing_g07_c02,1,4,0,0,blonde,GolfSwing
v_GolfSwing_g10_c01,1,4,0,0,blonde,GolfSwing
v_GolfSwing_g11_c01,0,5,0,0,blonde,GolfSwing
v_GolfSwing_g11_c03,1,4,0,0,blonde,GolfSwing
v_GolfSwing_g13_c01,0,5,0,0,blonde,GolfSwing
v_GolfSwing_g13_c02,0,5,0,0,blonde,GolfSwing
v_GolfSwing_g15_c04,0,5,0,0,blonde,GolfSwing
v_GolfSwing_g16_c02,2,3,0,0,blonde,GolfSwing
v_GolfSwing_g17_c02,2,3,0,0,blonde,GolfSwing
v_GolfSwing_g17_c03,0,5,0,0,blonde,GolfSwing
v_GolfSwing_g17_c07,1,4,0,0,blonde,GolfSwing
v_GolfSwing_g18_c01,1,4,0,0,blonde,GolfSwing
v_GolfSwing_g18_c02,2,3,0,0,blonde,GolfSwing
v_GolfSwing_g18_c05,1,4,0,0,blonde,GolfSwing
v_GolfSwing_g19_c01,5,0,0,0,black,GolfSwing
v_GolfSwing_g19_c02,4,1,0,0,black,GolfSwing
v_GolfSwing_g20_c01,4,1,0,0,black,GolfSwing
v_GolfSwing_g20_c02,3,2,0,0,black,GolfSwing
v_GolfSwing_g20_c07,3,2,0,0,black,GolfSwing
v_GolfSwing_g22_c06,2,3,0,0,blonde,GolfSwing
v_GolfSwing_g24_c01,2,3,0,0,blonde,GolfSwing
v_GolfSwing_g24_c02,1,4,0,0,blonde,GolfSwing
v_GolfSwing_g24_c03,2,3,0,0,blonde,GolfSwing
v_GolfSwing_g25_c03,1,4,0,0,blonde,GolfSwing
v_Haircut_g02_c01,5,0,0,0,black,Haircut
v_Haircut_g03_c01,0,5,0,0,blonde,Haircut
v_Haircut_g04_c03,3,2,0,0,black,Haircut
v_Haircut_g06_c04,0,5,0,0,blonde,Haircut
v_Haircut_g08_c04,5,0,0,0,black,Haircut
v_Haircut_g11_c03,5,0,0,0,black,Haircut
v_Haircut_g11_c04,3,2,0,0,black,Haircut
v_HammerThrow_g02_c07,4,1,0,0,black,HammerThrow
v_HammerThrow_g03_c02,0,5,0,0,blonde,HammerThrow
v_HammerThrow_g03_c05,0,5,0,0,blonde,HammerThrow
v_HammerThrow_g03_c06,2,3,0,0,blonde,HammerThrow
v_HammerThrow_g04_c01,0,5,0,0,blonde,HammerThrow
v_HammerThrow_g04_c04,1,4,0,0,blonde,HammerThrow
v_HammerThrow_g04_c06,0,5,0,0,blonde,HammerThrow
v_HammerThrow_g06_c03,1,4,0,0,blonde,HammerThrow
v_HammerThrow_g06_c05,0,5,0,0,blonde,HammerThrow
v_HammerThrow_g06_c06,0,5,0,0,blonde,HammerThrow
v_HammerThrow_g08_c01,0,5,0,0,blonde,HammerThrow
v_HammerThrow_g09_c03,1,4,0,0,blonde,HammerThrow
v_HammerThrow_g09_c07,0,5,0,0,blonde,HammerThrow
v_HammerThrow_g10_c01,4,1,0,0,black,HammerThrow
v_HammerThrow_g10_c02,5,0,0,0,black,HammerThrow
v_HammerThrow_g10_c05,4,1,0,0,black,HammerThrow
v_HammerThrow_g12_c04,2,3,0,0,blonde,HammerThrow
v_HammerThrow_g13_c02,4,1,0,0,black,HammerThrow
v_HammerThrow_g13_c03,5,0,0,0,black,HammerThrow
v_HammerThrow_g14_c05,2,3,0,0,blonde,HammerThrow
v_HammerThrow_g14_c06,0,4,0,1,blonde,HammerThrow
v_HammerThrow_g16_c02,0,5,0,0,blonde,HammerThrow
v_HammerThrow_g16_c03,1,4,0,0,blonde,HammerThrow
v_HammerThrow_g17_c04,0,5,0,0,blonde,HammerThrow
v_HammerThrow_g17_c05,0,5,0,0,blonde,HammerThrow
v_HammerThrow_g18_c01,4,1,0,0,black,HammerThrow
v_HammerThrow_g19_c05,3,2,0,0,black,HammerThrow
v_HammerThrow_g20_c01,1,4,0,0,blonde,HammerThrow
v_HammerThrow_g21_c02,5,0,0,0,black,HammerThrow
v_HammerThrow_g21_c03,3,2,0,0,black,HammerThrow
v_HammerThrow_g22_c04,1,4,0,0,blonde,HammerThrow
v_HammerThrow_g24_c03,2,3,0,0,blonde,HammerThrow
v_HammerThrow_g25_c02,0,5,0,0,blonde,HammerThrow
v_HammerThrow_g25_c03,0,5,0,0,blonde,HammerThrow
v_Hammering_g03_c01,4,1,0,0,black,Hammering
v_Hammering_g04_c02,3,2,0,0,black,Hammering
v_Hammering_g04_c04,3,2,0,0,black,Hammering
v_Hammering_g05_c02,3,2,0,0,black,Hammering
v_Hammering_g06_c01,0,5,0,0,blonde,Hammering
v_Hammering_g06_c02,1,4,0,0,blonde,Hammering
v_Hammering_g07_c01,1,4,0,0,blonde,Hammering
v_Hammering_g07_c02,0,5,0,0,blonde,Hammering
v_Hammering_g09_c02,3,2,0,0,black,Hammering
v_Hammering_g09_c07,3,2,0,0,black,Hammering
v_Hammering_g19_c04,2,3,0,0,blonde,Hammering
v_Hammering_g19_c06,1,4,0,0,blonde,Hammering
v_Hammering_g21_c01,3,2,0,0,black,Hammering
v_Hammering_g21_c04,4,1,0,0,black,Hammering
v_HandstandPushups_g01_c04,2,3,0,0,blonde,HandstandPushups
v_HandstandPushups_g02_c04,5,0,0,0,black,HandstandPushups
v_HandstandPushups_g04_c01,3,2,0,0,black,HandstandPushups
v_HandstandPushups_g05_c04,2,3,0,0,blonde,HandstandPushups
v_HandstandPushups_g11_c01,2,3,0,0,blonde,HandstandPushups
v_HandstandPushups_g11_c02,1,4,0,0,blonde,HandstandPushups
v_HandstandPushups_g11_c03,2,3,0,0,blonde,HandstandPushups
v_HandstandPushups_g16_c03,3,2,0,0,black,HandstandPushups
v_HandstandPushups_g16_c05,5,0,0,0,black,HandstandPushups
v_HandstandPushups_g16_c07,3,2,0,0,black,HandstandPushups
v_HandstandPushups_g20_c01,4,1,0,0,black,HandstandPushups
v_HandstandPushups_g20_c02,5,0,0,0,black,HandstandPushups
v_HandstandPushups_g20_c04,3,2,0,0,black,HandstandPushups
v_HandstandPushups_g21_c02,2,3,0,0,blonde,HandstandPushups
v_HandstandPushups_g21_c04,0,5,0,0,blonde,HandstandPushups
v_HandstandWalking_g01_c03,2,3,0,0,blonde,HandstandWalking
v_HandstandWalking_g01_c04,0,5,0,0,blonde,HandstandWalking
v_HandstandWalking_g02_c01,1,4,0,0,blonde,HandstandWalking
v_HandstandWalking_g03_c04,5,0,0,0,black,HandstandWalking
v_HandstandWalking_g04_c02,4,1,0,0,black,HandstandWalking
v_HandstandWalking_g06_c03,4,1,0,0,black,HandstandWalking
v_HandstandWalking_g07_c06,2,3,0,0,blonde,HandstandWalking
v_HandstandWalking_g11_c03,2,3,0,0,blonde,HandstandWalking
v_HandstandWalking_g12_c01,2,3,0,0,blonde,HandstandWalking
v_HandstandWalking_g12_c04,2,3,0,0,blonde,HandstandWalking
v_HandstandWalking_g13_c02,1,4,0,0,blonde,HandstandWalking
v_HandstandWalking_g13_c04,2,3,0,0,blonde,HandstandWalking
v_HandstandWalking_g16_c01,2,3,0,0,blonde,HandstandWalking
v_HandstandWalking_g17_c03,2,3,0,0,blonde,HandstandWalking
v_HandstandWalking_g21_c01,2,3,0,0,blonde,HandstandWalking
v_HeadMassage_g01_c01,0,5,0,0,blonde,HeadMassage
v_HeadMassage_g02_c04,3,2,0,0,black,HeadMassage
v_HeadMassage_g08_c03,4,1,0,0,black,HeadMassage
v_HeadMassage_g10_c03,3,2,0,0,black,HeadMassage
v_HeadMassage_g11_c05,0,5,0,0,blonde,HeadMassage
v_HeadMassage_g12_c05,2,3,0,0,blonde,HeadMassage
v_HeadMassage_g12_c06,0,5,0,0,blonde,HeadMassage
v_HeadMassage_g13_c03,4,1,0,0,black,HeadMassage
v_HeadMassage_g14_c05,1,4,0,0,blonde,HeadMassage
v_HeadMassage_g14_c06,2,3,0,0,blonde,HeadMassage
v_HeadMassage_g15_c03,4,1,0,0,black,HeadMassage
v_HeadMassage_g15_c07,4,1,0,0,black,HeadMassage
v_HeadMassage_g22_c01,3,2,0,0,black,HeadMassage
v_HeadMassage_g22_c07,5,0,0,0,black,HeadMassage
v_HighJump_g01_c01,2,3,0,0,blonde,HighJump
v_HighJump_g03_c02,0,5,0,0,blonde,HighJump
v_HighJump_g04_c02,0,5,0,0,blonde,HighJump
v_HighJump_g04_c04,0,5,0,0,blonde,HighJump
v_HighJump_g06_c01,1,4,0,0,blonde,HighJump
v_HighJump_g06_c02,2,3,0,0,blonde,HighJump
v_HighJump_g07_c03,3,2,0,0,black,HighJump
v_HighJump_g09_c04,2,3,0,0,blonde,HighJump
v_HighJump_g12_c01,0,5,0,0,blonde,HighJump
v_HighJump_g12_c02,0,5,0,0,blonde,HighJump
v_HighJump_g13_c04,3,2,0,0,black,HighJump
v_HighJump_g16_c02,0,5,0,0,blonde,HighJump
v_HighJump_g16_c05,1,4,0,0,blonde,HighJump
v_HighJump_g17_c02,2,3,0,0,blonde,HighJump
v_HighJump_g18_c04,2,3,0,0,blonde,HighJump
v_HighJump_g19_c02,5,0,0,0,black,HighJump
v_HighJump_g19_c04,5,0,0,0,black,HighJump
v_HighJump_g20_c02,2,3,0,0,blonde,HighJump
v_HighJump_g23_c06,5,0,0,0,black,HighJump
v_HighJump_g24_c01,1,4,0,0,blonde,HighJump
v_HighJump_g24_c05,1,4,0,0,blonde,HighJump
v_HighJump_g25_c05,4,1,0,0,black,HighJump
v_HorseRace_g01_c01,2,3,0,0,blonde,HorseRace
v_HorseRace_g02_c02,5,0,0,0,black,HorseRace
v_HorseRace_g04_c03,1,4,0,0,blonde,HorseRace
v_HorseRace_g05_c03,0,5,0,0,blonde,HorseRace
v_HorseRace_g05_c04,1,4,0,0,blonde,HorseRace
v_HorseRace_g06_c01,0,5,0,0,blonde,HorseRace
v_HorseRace_g06_c02,1,4,0,0,blonde,HorseRace
v_HorseRace_g06_c04,1,4,0,0,blonde,HorseRace
v_HorseRace_g07_c05,2,3,0,0,blonde,HorseRace
v_HorseRace_g08_c02,2,3,0,0,blonde,HorseRace
v_HorseRace_g08_c03,1,4,0,0,blonde,HorseRace
v_HorseRace_g12_c04,2,3,0,0,blonde,HorseRace
v_HorseRace_g13_c04,3,2,0,0,black,HorseRace
v_HorseRace_g13_c05,5,0,0,0,black,HorseRace
v_HorseRace_g19_c02,1,4,0,0,blonde,HorseRace
v_HorseRace_g19_c03,1,4,0,0,blonde,HorseRace
v_HorseRace_g19_c04,0,5,0,0,blonde,HorseRace
v_HorseRace_g20_c03,2,3,0,0,blonde,HorseRace
v_HorseRace_g21_c01,1,4,0,0,blonde,HorseRace
v_HorseRace_g21_c03,2,3,0,0,blonde,HorseRace
v_HorseRace_g24_c04,2,3,0,0,blonde,HorseRace
v_HorseRiding_g01_c02,1,4,0,0,blonde,HorseRiding
v_HorseRiding_g01_c03,1,4,0,0,blonde,HorseRiding
v_HorseRiding_g04_c05,5,0,0,0,black,HorseRiding
v_HorseRiding_g04_c06,5,0,0,0,black,HorseRiding
v_HorseRiding_g04_c07,5,0,0,0,black,HorseRiding
v_HorseRiding_g05_c06,5,0,0,0,black,HorseRiding
v_HorseRiding_g05_c07,5,0,0,0,black,HorseRiding
v_HorseRiding_g06_c06,1,4,0,0,blonde,HorseRiding
v_HorseRiding_g06_c07,0,5,0,0,blonde,HorseRiding
v_HorseRiding_g07_c04,3,2,0,0,black,HorseRiding
v_HorseRiding_g07_c05,4,1,0,0,black,HorseRiding
v_HorseRiding_g08_c03,1,4,0,0,blonde,HorseRiding
v_HorseRiding_g08_c05,0,5,0,0,blonde,HorseRiding
v_HorseRiding_g09_c01,4,1,0,0,black,HorseRiding
v_HorseRiding_g09_c05,0,1,0,4,white,HorseRiding
v_HorseRiding_g10_c01,3,2,0,0,black,HorseRiding
v_HorseRiding_g10_c02,3,2,0,0,black,HorseRiding
v_HorseRiding_g10_c06,3,2,0,0,black,HorseRiding
v_HorseRiding_g11_c01,3,2,0,0,black,HorseRiding
v_HorseRiding_g11_c02,3,2,0,0,black,HorseRiding
v_HorseRiding_g11_c07,3,2,0,0,black,HorseRiding
v_HorseRiding_g12_c01,5,0,0,0,black,HorseRiding
v_HorseRiding_g12_c02,4,1,0,0,black,HorseRiding
v_HorseRiding_g12_c05,5,0,0,0,black,HorseRiding
v_HorseRiding_g14_c02,3,2,0,0,black,HorseRiding
v_HorseRiding_g14_c04,4,1,0,0,black,HorseRiding
v_HorseRiding_g14_c06,3,2,0,0,black,HorseRiding
v_HorseRiding_g15_c01,3,2,0,0,black,HorseRiding
v_HorseRiding_g15_c02,3,2,0,0,black,HorseRiding
v_HorseRiding_g19_c05,0,5,0,0,blonde,HorseRiding
v_HorseRiding_g19_c06,0,5,0,0,blonde,HorseRiding
v_HorseRiding_g19_c07,0,5,0,0,blonde,HorseRiding
v_HorseRiding_g20_c02,1,1,0,3,white,HorseRiding
v_HorseRiding_g21_c05,0,5,0,0,blonde,HorseRiding
v_HorseRiding_g21_c06,0,5,0,0,blonde,HorseRiding
v_HorseRiding_g23_c03,2,3,0,0,blonde,HorseRiding
v_HorseRiding_g24_c07,2,3,0,0,blonde,HorseRiding
v_HorseRiding_g25_c07,3,2,0,0,black,HorseRiding
v_HulaHoop_g08_c05,0,5,0,0,blonde,HulaHoop
v_HulaHoop_g09_c01,2,3,0,0,blonde,HulaHoop
v_HulaHoop_g09_c06,1,4,0,0,blonde,HulaHoop
v_HulaHoop_g15_c02,0,5,0,0,blonde,HulaHoop
v_HulaHoop_g15_c03,1,4,0,0,blonde,HulaHoop
v_HulaHoop_g17_c04,2,3,0,0,blonde,HulaHoop
v_HulaHoop_g18_c04,1,4,0,0,blonde,HulaHoop
v_IceDancing_g05_c01,0,5,0,0,blonde,IceDancing
v_IceDancing_g05_c03,2,3,0,0,blonde,IceDancing
v_IceDancing_g05_c04,0,5,0,0,blonde,IceDancing
v_IceDancing_g10_c04,0,5,0,0,blonde,IceDancing
v_IceDancing_g10_c06,1,4,0,0,blonde,IceDancing
v_IceDancing_g16_c06,3,2,0,0,black,IceDancing
v_IceDancing_g17_c02,2,3,0,0,blonde,IceDancing
v_IceDancing_g17_c05,2,3,0,0,blonde,IceDancing
v_IceDancing_g20_c04,1,4,0,0,blonde,IceDancing
v_IceDancing_g21_c04,3,2,0,0,black,IceDancing
v_IceDancing_g21_c05,3,2,0,0,black,IceDancing
v_IceDancing_g21_c06,3,2,0,0,black,IceDancing
v_IceDancing_g25_c05,3,2,0,0,black,IceDancing
v_JavelinThrow_g01_c02,0,5,0,0,blonde,JavelinThrow
v_JavelinThrow_g01_c04,2,3,0,0,blonde,JavelinThrow
v_JavelinThrow_g03_c03,1,4,0,0,blonde,JavelinThrow
v_JavelinThrow_g04_c02,5,0,0,0,black,JavelinThrow
v_JavelinThrow_g05_c04,4,1,0,0,black,JavelinThrow
v_JavelinThrow_g05_c06,3,2,0,0,black,JavelinThrow
v_JavelinThrow_g08_c03,5,0,0,0,black,JavelinThrow
v_JavelinThrow_g09_c02,2,3,0,0,blonde,JavelinThrow
v_JavelinThrow_g11_c03,1,4,0,0,blonde,JavelinThrow
v_JavelinThrow_g11_c04,0,5,0,0,blonde,JavelinThrow
v_JavelinThrow_g13_c04,0,5,0,0,blonde,JavelinThrow
v_JavelinThrow_g14_c01,4,1,0,0,black,JavelinThrow
v_JavelinThrow_g14_c02,5,0,0,0,black,JavelinThrow
v_JavelinThrow_g15_c04,0,5,0,0,blonde,JavelinThrow
v_JavelinThrow_g16_c01,2,3,0,0,blonde,JavelinThrow
v_JavelinThrow_g16_c03,1,4,0,0,blonde,JavelinThrow
v_JavelinThrow_g16_c06,2,3,0,0,blonde,JavelinThrow
v_JavelinThrow_g18_c01,1,4,0,0,blonde,JavelinThrow
v_JavelinThrow_g20_c04,1,4,0,0,blonde,JavelinThrow
v_JavelinThrow_g21_c04,5,0,0,0,black,JavelinThrow
v_JavelinThrow_g23_c03,1,4,0,0,blonde,JavelinThrow
v_JavelinThrow_g23_c04,1,4,0,0,blonde,JavelinThrow
v_JavelinThrow_g24_c01,2,3,0,0,blonde,JavelinThrow
v_JugglingBalls_g25_c02,3,2,0,0,black,JugglingBalls
v_JumpRope_g02_c02,1,4,0,0,blonde,JumpRope
v_JumpRope_g02_c06,2,3,0,0,blonde,JumpRope
v_JumpRope_g17_c02,2,3,0,0,blonde,JumpRope
v_JumpRope_g17_c05,0,5,0,0,blonde,JumpRope
v_JumpingJack_g10_c02,2,3,0,0,blonde,JumpingJack
v_JumpingJack_g11_c03,1,4,0,0,blonde,JumpingJack
v_JumpingJack_g11_c04,2,3,0,0,blonde,JumpingJack
v_JumpingJack_g17_c03,0,5,0,0,blonde,JumpingJack
v_JumpingJack_g17_c04,1,4,0,0,blonde,JumpingJack
v_JumpingJack_g19_c02,3,2,0,0,black,JumpingJack
v_JumpingJack_g19_c04,3,2,0,0,black,JumpingJack
v_JumpingJack_g21_c03,0,5,0,0,blonde,JumpingJack
v_JumpingJack_g21_c04,1,4,0,0,blonde,JumpingJack
v_Kayaking_g02_c04,1,4,0,0,blonde,Kayaking
v_Kayaking_g06_c05,5,0,0,0,black,Kayaking
v_Kayaking_g06_c06,5,0,0,0,black,Kayaking
v_Kayaking_g06_c07,5,0,0,0,black,Kayaking
v_Kayaking_g07_c02,1,4,0,0,blonde,Kayaking
v_Kayaking_g08_c06,2,3,0,0,blonde,Kayaking
v_Kayaking_g09_c02,5,0,0,0,black,Kayaking
v_Kayaking_g09_c03,5,0,0,0,black,Kayaking
v_Kayaking_g13_c01,2,3,0,0,blonde,Kayaking
v_Kayaking_g13_c03,1,4,0,0,blonde,Kayaking
v_Kayaking_g16_c01,2,0,0,3,white,Kayaking
v_Kayaking_g18_c03,2,3,0,0,blonde,Kayaking
v_Kayaking_g22_c03,2,3,0,0,blonde,Kayaking
v_Kayaking_g22_c04,2,3,0,0,blonde,Kayaking
v_Kayaking_g22_c06,2,3,0,0,blonde,Kayaking
v_Kayaking_g25_c01,2,3,0,0,blonde,Kayaking
v_Knitting_g06_c01,0,2,3,0,red,Knitting
v_Knitting_g06_c04,0,0,5,0,red,Knitting
v_Knitting_g20_c02,2,3,0,0,blonde,Knitting
v_Knitting_g20_c04,0,5,0,0,blonde,Knitting
v_LongJump_g01_c01,2,3,0,0,blonde,LongJump
v_LongJump_g03_c04,2,3,0,0,blonde,LongJump
v_LongJump_g03_c06,0,5,0,0,blonde,LongJump
v_LongJump_g05_c01,2,3,0,0,blonde,LongJump
v_LongJump_g07_c03,4,1,0,0,black,LongJump
v_LongJump_g08_c02,2,3,0,0,blonde,LongJump
v_LongJump_g11_c01,5,0,0,0,black,LongJump
v_LongJump_g11_c03,3,2,0,0,black,LongJump
v_LongJump_g13_c05,2,3,0,0,blonde,LongJump
v_LongJump_g14_c05,2,3,0,0,blonde,LongJump
v_LongJump_g15_c02,0,5,0,0,blonde,LongJump
v_LongJump_g17_c03,1,4,0,0,blonde,LongJump
v_LongJump_g17_c04,0,5,0,0,blonde,LongJump
v_LongJump_g18_c01,0,5,0,0,blonde,LongJump
v_LongJump_g18_c05,2,3,0,0,blonde,LongJump
v_LongJump_g19_c03,5,0,0,0,black,LongJump
v_Lunges_g01_c06,2,3,0,0,blonde,Lunges
v_Lunges_g01_c07,1,4,0,0,blonde,Lunges
v_Lunges_g06_c06,3,2,0,0,black,Lunges
v_Lunges_g10_c02,2,3,0,0,blonde,Lunges
v_Lunges_g10_c03,2,3,0,0,blonde,Lunges
v_Lunges_g16_c04,0,5,0,0,blonde,Lunges
v_Lunges_g25_c03,2,3,0,0,blonde,Lunges
v_Lunges_g25_c04,2,3,0,0,blonde,Lunges
v_MilitaryParade_g05_c01,1,4,0,0,blonde,MilitaryParade
v_MilitaryParade_g05_c03,0,5,0,0,blonde,MilitaryParade
v_MilitaryParade_g20_c01,1,4,0,0,blonde,MilitaryParade
v_MilitaryParade_g20_c02,0,5,0,0,blonde,MilitaryParade
v_MilitaryParade_g21_c04,2,3,0,0,blonde,MilitaryParade
v_Mixing_g07_c02,3,2,0,0,black,Mixing
v_Mixing_g08_c02,5,0,0,0,black,Mixing
v_Mixing_g11_c03,2,3,0,0,blonde,Mixing
v_Mixing_g13_c01,0,5,0,0,blonde,Mixing
v_Mixing_g13_c02,0,5,0,0,blonde,Mixing
v_Mixing_g17_c01,3,2,0,0,black,Mixing
v_Mixing_g19_c01,0,5,0,0,blonde,Mixing
v_Mixing_g19_c02,1,4,0,0,blonde,Mixing
v_Mixing_g21_c04,3,2,0,0,black,Mixing
v_MoppingFloor_g06_c02,0,5,0,0,blonde,MoppingFloor
v_MoppingFloor_g06_c03,1,4,0,0,blonde,MoppingFloor
v_MoppingFloor_g10_c04,1,4,0,0,blonde,MoppingFloor
v_MoppingFloor_g11_c01,0,5,0,0,blonde,MoppingFloor
v_MoppingFloor_g14_c01,2,3,0,0,blonde,MoppingFloor
v_MoppingFloor_g14_c02,2,3,0,0,blonde,MoppingFloor
v_MoppingFloor_g15_c01,3,2,0,0,black,MoppingFloor
v_MoppingFloor_g17_c01,2,3,0,0,blonde,MoppingFloor
v_MoppingFloor_g17_c03,2,3,0,0,blonde,MoppingFloor
v_MoppingFloor_g17_c05,2,3,0,0,blonde,MoppingFloor
v_MoppingFloor_g20_c02,2,3,0,0,blonde,MoppingFloor
v_MoppingFloor_g21_c01,0,5,0,0,blonde,MoppingFloor
v_MoppingFloor_g21_c03,2,3,0,0,blonde,MoppingFloor
v_MoppingFloor_g24_c03,2,3,0,0,blonde,MoppingFloor
v_MoppingFloor_g24_c04,2,3,0,0,blonde,MoppingFloor
v_MoppingFloor_g25_c01,1,4,0,0,blonde,MoppingFloor
v_MoppingFloor_g25_c03,2,3,0,0,blonde,MoppingFloor
v_Nunchucks_g03_c04,2,3,0,0,blonde,Nunchucks
v_Nunchucks_g05_c01,1,4,0,0,blonde,Nunchucks
v_Nunchucks_g08_c01,3,2,0,0,black,Nunchucks
v_Nunchucks_g08_c03,3,2,0,0,black,Nunchucks
v_Nunchucks_g08_c05,3,2,0,0,black,Nunchucks
v_Nunchucks_g09_c04,2,3,0,0,blonde,Nunchucks
v_Nunchucks_g09_c05,2,3,0,0,blonde,Nunchucks
v_Nunchucks_g17_c01,1,4,0,0,blonde,Nunchucks
v_Nunchucks_g17_c04,1,4,0,0,blonde,Nunchucks
v_Nunchucks_g17_c05,1,4,0,0,blonde,Nunchucks
v_ParallelBars_g03_c01,0,5,0,0,blonde,ParallelBars
v_ParallelBars_g03_c02,0,5,0,0,blonde,ParallelBars
v_ParallelBars_g04_c03,5,0,0,0,black,ParallelBars
v_ParallelBars_g04_c04,3,2,0,0,black,ParallelBars
v_ParallelBars_g04_c07,4,1,0,0,black,ParallelBars
v_ParallelBars_g05_c04,1,4,0,0,blonde,ParallelBars
v_ParallelBars_g05_c05,2,3,0,0,blonde,ParallelBars
v_ParallelBars_g06_c02,3,2,0,0,black,ParallelBars
