step,avg_chi
2615,1126.2520124253847
2616,1126.3703345365755
2617,1126.1092402086667
2618,1125.8206360199295
2619,1125.5596603983615
2620,1125.4237505391238
2621,1125.1629160066898
2622,1125.0129560382206
2623,1124.752187888285
2624,1124.6023060818081
2625,1124.341604355773
2626,1124.1918007491201
2627,1123.9311654884302
2628,1123.7814401194637
2629,1123.5208713656075
2630,1123.5279705509738
2631,1123.3783238917115
2632,1123.1177837017738
2633,1122.9682153789154
2634,1122.707741763538
2635,1122.558251815069
2636,1122.4088513383804
2637,1122.2596103021715
2638,1121.9991112582777
2639,1121.8499487385254
2640,1121.7008758422019
2641,1121.5519625751197
2642,1121.2914380605196
2643,1121.1426034523454
2644,1120.8715814372597
2645,1120.9894631237614
2646,1120.7185400323685
2647,1120.4307736909711
2648,1120.1599647560752
2649,1119.8995550163525
2650,1119.6392230269705
2651,1119.4902714906914
2652,1119.2300062368304
2653,1118.9424098683792
2654,1118.6822639968568
2655,1118.3947720733856
2656,1118.1347456494111
2657,1117.8473582219985
2658,1117.5766585314536
2659,1117.2893764923458
2660,1117.0187911186283
2661,1116.8699170287573
2662,1116.609980786834
2663,1116.461185554823
2664,1116.2013162252067
2665,1116.052599889508
2666,1115.7927975141445
2667,1115.644160113242
2668,1115.3844247341233
2669,1115.235866306532
2670,1114.976197965693
2671,1114.8277185499612
2672,1114.9454588766516
2673,1114.685884054
2674,1114.426387450141
2675,1114.2778816598754
2676,1114.0184522295945
2677,1113.7316401817668
2678,1113.472330706549
2679,1113.3392130057632
2680,1113.0684609177454
2681,1112.9199343716396
2682,1112.6492439609808
2683,1112.500797416104
2684,1112.2415159550749
2685,1112.0931485642707
2686,1111.9448714619014
2687,1111.7967550825153
2688,1111.648729102226
2689,1111.5008639744053
2690,1111.3530893565446
2691,1111.2054757208507
2692,1111.3230002533244
2693,1111.1754531186455
2694,1111.2933777195656
2695,1111.1458971205104
2696,1110.8748492773857
2697,1110.7274491666728
2698,1110.5919839104827
2699,1110.4446860959754
2700,1110.1736835294253
2701,1110.0264662936909
2702,1109.7667647225026
2703,1109.619627224926
2704,1109.3599928363662
2705,1109.0740391466081
2706,1108.8145248356664
2707,1108.5286767239177
2708,1108.269282556507
2709,1107.9835400748634
2710,1107.7242661169596
2711,1107.438629317562
2712,1107.3048312284911
2713,1107.0923385182111
2714,1106.8068909896576
2715,1106.5477388407514
2716,1106.3354268953995
2717,1106.0764222928176
2718,1105.805505787964
2719,1105.5202692844316
2720,1105.2494673845242
2721,1105.2559642926656
2722,1104.9708892339604
2723,1104.8238218512663
2724,1104.6769163585886
2725,1104.406100466823
2726,1104.121225638795
2727,1103.8364858642742
2728,1103.5657567148746
2729,1103.3540657721985
2730,1103.069524800081
2731,1102.7849775320242
2732,1102.6501714376857
2733,1102.3658241086703
2734,1102.0952884960097
2735,1101.811048536967
2736,1101.54062775847
2737,1101.2564952229911
2738,1100.9724981440133
2739,1100.688636585375
2740,1100.4049106109712
2741,1100.1213202847518
2742,1099.8378656707214
2743,1099.5545468329412
2744,1099.2708676498316
2745,1098.987324238352
2746,1098.7042711758602
2747,1098.44521373331
2748,1098.1622677623338
2749,1097.8790322604325
2750,1097.7450944496961
2751,1097.598752414345
2752,1097.4525732227532
2753,1097.169815830261
2754,1096.887194674546
2755,1096.604709820159
2756,1096.3223613317089
2757,1096.0401492738577
2758,1095.7575765938702
2759,1095.6232800305925
2760,1095.3529000595618
2761,1095.2070290217123
2762,1094.924997097577
2763,1094.6428175584847
2764,1094.497205446692
2765,1094.2153881351205
2766,1093.933707615308
2767,1093.6521639523173
2768,1093.3707572112683
2769,1093.2253584018829
2770,1093.0801232445212
2771,1092.9350518161473
2772,1092.6536064187499
2773,1092.3722981319236
2774,1092.0911270210556
2775,1091.8100931515917
2776,1091.6654499221704
2777,1091.3845661918647
2778,1091.1255828641226
2779,1090.8448074944456
2780,1090.7003429396177
2781,1090.419717980065
2782,1090.1493693140258
2783,1089.8688537671812
2784,1089.609963012787
2785,1089.3295560346162
2786,1089.4464787720465
2787,1089.1661671847248
2788,1088.9073952149693
2789,1088.9160449442493
2790,1088.9249550321817
2791,1088.9341256408086
2792,1088.9435569323316
2793,1089.0607531103187
2794,1088.9271139537193
2795,1088.6471617750399
2796,1088.3673476125653
2797,1088.087671532522
2798,1087.8081336011937
2799,1087.5287338849237
2800,1087.2494724501137
2801,1086.970349363223
2802,1086.6913646907706
2803,1086.4125184993338
2804,1086.133810855548
2805,1085.855241826109
2806,1085.576811477771
2807,1085.2985198773447
2808,1085.0203670917035
2809,1085.0307943899031
2810,1085.0414833238171
2811,1085.0524340568447
2812,1085.0636467525483
2813,1084.9194772090561
2814,1084.7754729942633
2815,1084.6316341869203
2816,1084.6431220859083
2817,1084.6548723901633
2818,1084.4495618926592
2819,1084.1712462710402
2820,1083.8930698289983
2821,1083.6150326339302
2822,1083.627315447894
2823,1083.4224817366983
2824,1083.4351229859997
2825,1083.3000176796684
2826,1083.165150397842
2827,1083.030521326424
2828,1082.8961306515596
2829,1082.6185829227747
2830,1082.4844653341977
2831,1082.49719503536
2832,1082.5101880552795
2833,1082.523444559113
2834,1082.2462464905445
2835,1082.2598252568323
2836,1081.9828256505286
2837,1081.9967269844255
2838,1082.0108923924452
2839,1082.0253220405068
2840,1082.0400160946947
2841,1081.9069070162457
2842,1082.0233269574976
2843,1081.7639445844447
2844,1081.6308893149076
2845,1081.4978996850593
2846,1081.3649041579172
2847,1081.0883989694778
2848,1081.2053553446306
2849,1080.928947770544
2850,1080.6581239924033
2851,1080.381828432841
2852,1080.1111197478147
2853,1079.8349362606298
2854,1079.5643427295054
2855,1079.3052007467206
2856,1079.0347210587136
2857,1078.7756994305448
2858,1078.5167562231752
2859,1078.240712312757
2860,1077.9818900540465
2861,1077.996630158851
2862,1078.011635173788
2863,1077.7358208925764
2864,1077.5923473193852
2865,1077.3895707961897
2866,1077.405002078485
2867,1077.4206987444645
2868,1077.1452556111701
2869,1077.0020175363588
2870,1076.7267305674684
2871,1076.5836748325555
2872,1076.3085442213285
2873,1076.1656710302516
2874,1075.8906969703505
2875,1075.748006527455
2876,1075.6134066254413
2877,1075.342711789506
2878,1075.083682172639
2879,1074.8131013552368
2880,1074.6786988353415
2881,1074.4082242763816
2882,1074.5249651822035
2883,1074.2660159602106
2884,1073.9912253116975
2885,1073.7208652597303
2886,1073.4506490783351
2887,1073.1918335237565
2888,1072.9217316291313
2889,1072.6630368810645
2890,1072.3883878037216
2891,1072.2452911249802
2892,1071.9707990089912
2893,1071.827885384184
2894,1071.553550424429
2895,1071.4108200590974
2896,1071.1366424508617
2897,1070.9940955509614
2898,1070.7200754899382
2899,1070.5777122618372
2900,1070.3038499441288
2901,1070.0300576608204
2902,1069.8955428434945
2903,1069.6253379877865
2904,1069.3666068793439
2905,1069.224329822745
2906,1068.9656657721046
2907,1068.707080360159
2908,1068.572704732678
2909,1068.4304092724406
2910,1068.1719246728983
2911,1068.0297138280139
2912,1067.8288431575622
2913,1067.5586658303375
2914,1067.288560561539
2915,1067.0152113744837
2916,1066.8731352098364
2917,1066.8891558478254
2918,1066.9054432829707
2919,1066.9219976844067
2920,1066.938819221439
2921,1066.7969370938392
2922,1066.6551515417564
2923,1066.5135347926955
2924,1066.3720147445213
2925,1066.2306636445355
2926,1066.0894093710494
2927,1065.8167761528819
2928,1065.6757074764134
2929,1065.6929037382254
2930,1065.4931705523559
2931,1065.222658591914
2932,1065.0817274292397
2933,1064.8112768099816
2934,1064.5408982859456
2935,1064.2706641684624
2936,1064.1297257095423
2937,1063.870683869947
2938,1063.6004815533297
2939,1063.3283178660631
2940,1063.0582314771523
2941,1062.7861826117867
2942,1062.527245618867
2943,1062.3921298129953
2944,1062.1221645329817
2945,1061.8502360305768
2946,1061.5803868202274
2947,1061.3216182442818
2948,1061.1805851666636
2949,1060.921883683838
2950,1060.652109136529
2951,1060.3935291224523
2952,1060.1238697009924
2953,1059.865411222877
2954,1059.5958669882086
2955,1059.3375301133306
2956,1059.068101126451
2957,1058.80988592215
2958,1058.6685594324417
2959,1058.410411602038
2960,1058.2691706982591
2961,1058.011090284156
2962,1057.8699350115871
2963,1057.598417402365
2964,1057.4574487621346
2965,1057.3222296800532
2966,1057.0527475664182
2967,1056.7813972467836
2968,1056.512031589529
2969,1056.2407966687686
2970,1055.971547529943
2971,1055.7135242904576
2972,1055.4443906632346
2973,1055.186489379336
2974,1054.9174713250025
2975,1054.6596920643594
2976,1054.4019919868936
2977,1054.1444438279693
2978,1054.0031848888239
2979,1053.745704439469
2980,1053.604531304518
2981,1053.4693825533993
2982,1053.2004045791607
2983,1052.9315720912912
2984,1052.6628124082897
2985,1052.394198338636
2986,1052.125657180961
2987,1051.8572617638508
2988,1051.5889393660582
2989,1051.3207628362834
2990,1051.1792913289385
2991,1050.9218812453864
2992,1050.65373735024
2993,1050.3964496266253
2994,1050.1284219050347
2995,1049.8712566094064
2996,1049.6141707737227
2997,1049.3572373336572
2998,1049.089339040462
2999,1048.832528229225
3000,1048.5647462371244
3001,1048.308058123026
3002,1048.04039249403
3003,1047.7838271454439
3004,1047.5162779416185
3005,1047.2598354269846
3006,1046.9924027104537
3007,1046.7360830982761
3008,1046.468766931219
3009,1046.2125702900685
3010,1045.9453707347222
3011,1045.8103266196415
3012,1045.5432359907425
3013,1045.2871669855929
3014,1045.0201930994251
3015,1044.7642472121802
3016,1044.4973901311585
3017,1044.2267285737908
3018,1043.9599895773288
3019,1043.6894439507316
3020,1043.4228231023571
3021,1043.1523934679526
3022,1042.8858908312516
3023,1042.6155772505174
3024,1042.3491928891337
3025,1042.0789954236016
3026,1041.8127294012384
3027,1041.5426481124962
3028,1041.2765004929142
3029,1041.020759695882
3030,1040.7650989284418
3031,1040.509591469341
3032,1040.2435745266341
3033,1039.9881905313666
3034,1039.732886745345
3035,1039.4629647354222
3036,1039.1970797562199
3037,1038.927274104667
3038,1038.672107995774
3039,1038.4170955047005
3040,1038.1513425995738
3041,1038.0164657347004
3042,1037.7508226315042
3043,1037.6161483601104
3044,1037.3506151153508
3045,1037.2161436045355
3046,1036.9507202747714
3047,1036.816451691867
3048,1036.5615390355688
3049,1036.4274726989722
3050,1036.2935739291797
3051,1036.1599163164176
3052,1035.9051151617239
3053,1035.7716603054562
3054,1035.516974442041
3055,1035.2473395095274
3056,1034.9778498966118
3057,1034.7085056762564
3058,1034.4538850359452
3059,1034.1994184292878
3060,1033.945105938534
3061,1033.690947646014
3062,1033.5472628291411
3063,1033.2780358555679
3064,1033.1345383993814
3065,1032.8804083671114
3066,1032.7369967317081
3067,1032.4829360319438
3068,1032.3396102630863
3069,1032.0856189400156
3070,1031.952090872136
3071,1031.8188044977298
3072,1031.553396361196
3073,1031.4203141383434
3074,1031.2874003177776
3075,1031.0335261634318
3076,1030.9008158936379
3077,1030.7683480459702
3078,1030.636049106342
3079,1030.370791155967
3080,1030.2386972250652
3081,1030.1068462646028
3082,1029.9751647202293
3083,1029.721404100396
3084,1029.5899271498222
3085,1029.336282478049
3086,1029.071108929819
3087,1028.8175890780258
3088,1028.6733974166175
3089,1028.4199472278558
3090,1028.2886142606474
3091,1028.0352802186032
3092,1027.7701904219925
3093,1027.5169814090762
3094,1027.2638536038735
3095,1027.010880939688
3096,1026.7459232165104
3097,1026.481113716816
3098,1026.3534205993983
3099,1026.0846767480052
3100,1025.8199812761889
3101,1025.5554341782993
3102,1025.2909615772708
3103,1025.1598905691387
3104,1024.895528639997
3105,1024.626926573009
3106,1024.3626845294186
3107,1024.094199929469
3108,1023.830077836551
3109,1023.5661044649765
3110,1023.3133275828773
3111,1023.0607060767642
3112,1022.796821493955
3113,1022.5443254363354
3114,1022.2805597048942
3115,1022.0281891667186
3116,1021.7759001487781
3117,1021.5237668118938
3118,1021.3967022787701
3119,1021.26585333418
3120,1021.0138314197144
3121,1020.7619653506639
3122,1020.6312829448171
3123,1020.3677312835807
3124,1020.1159522936019
3125,1019.9855117229523
3126,1019.7338499107573
3127,1019.6036150318301
3128,1019.4579908966867
3129,1019.19451639531
3130,1019.0489788268154
3131,1018.7808648597029
3132,1018.5174262695497
3133,1018.3720659550653
3134,1018.2268026827018
3135,1018.0817108014882
3136,1017.9367160911987
3137,1017.7918929218107
3138,1017.6471670524055
3139,1017.3952937403125
3140,1017.2684765413314
3141,1017.000841593614
3142,1016.8740876176947
3143,1016.6065940799139
3144,1016.4799033575251
3145,1016.216447939098
3146,1015.9647733583624
3147,1015.7132550669506
3148,1015.5866909431215
3149,1015.6995740554538
3150,1015.5547378819398
3151,1015.6680227105923
3152,1015.5415292878783
3153,1015.6553103843768
3154,1015.3919402185833
3155,1015.5061799172482
3156,1015.3798133034373
3157,1015.4945505148435
3158,1015.6097168589525
3159,1015.7253874708327
3160,1015.8414884162017
3161,1015.958094853394
3162,1015.8127986880118
3163,1015.9298116243864
3164,1015.6783049039549
3165,1015.7957797349576
3166,1015.669674547841
3167,1015.7876512155204
3168,1015.9060612274551
3169,1016.0249798318067
3170,1016.1443329976051
3171,1016.2641959963767
3172,1016.1185249987435
3173,1016.2387987376643
3174,1016.1128918888888
3175,1016.2336712095508
3176,1016.0879856407628
3177,1016.2091769165485
3178,1016.0635635539271
3179,1016.1851673820462
3180,1015.9217102312413
3181,1016.0437831353466
3182,1015.7804316756843
3183,1015.9029742821486
3184,1015.6514290425325
3185,1015.7744410098821
3186,1015.5230075060848
3187,1015.646489462475
3188,1015.7704120980347
3189,1015.8948508860894
3190,1015.6435142095289
3191,1015.7684248787831
3192,1015.6222053477295
3193,1015.7475335184378
3194,1015.4962525790261
3195,1015.6220538910976
3196,1015.4757953039503
3197,1015.6020153543873
3198,1015.3386517909744
3199,1015.4653472556192
3200,1015.3190505882536
3201,1015.0521919764305
3202,1014.8009257516934
3203,1014.8113839680829
3204,1014.5447063965363
3205,1014.3986102726889
3206,1014.5255898244278
3207,1014.3795659964047
3208,1014.5069660931345
3209,1014.3610146023237
3210,1014.1097123106996
3211,1013.9638470937666
3212,1013.7126155488203
3213,1013.5668366523555
3214,1013.3156758996365
3215,1013.1699833702738
3216,1013.2975942739146
3217,1013.1519742682987
3218,1013.2800069003805
3219,1013.1482896360386
3220,1013.2767920261589
3221,1013.1516641092938
3222,1013.0266058854413
3223,1012.7754699885436
3224,1012.9045148413088
3225,1012.7586876990035
3226,1012.8881561865738
3227,1012.7424015879
3228,1012.8722943324975
3229,1012.6211580977684
3230,1012.751531036018
3231,1012.8823546178037
3232,1012.6186802949775
3233,1012.7499864203913
3234,1012.8818197884353
3235,1012.7357900450937
3236,1012.8680508722578
3237,1012.6169558273941
3238,1012.7497001175138
3239,1012.4987174086167
3240,1012.63194581955
3241,1012.3810755137544
3242,1012.5147887047424
3243,1012.2640308692811
3244,1012.3982295009513
3245,1012.1475842031538
3246,1012.282268937524
3247,1012.0317362448187
3248,1012.1669077453024
3249,1011.9164877252148
3250,1012.052146656622
3251,1011.8018393767765
3252,1011.9379864053208
3253,1011.6877919334398
3254,1011.6968497542525
3255,1011.833431833325
3256,1011.6864755035499
3257,1011.8234915532192
3258,1011.676607585257
3259,1011.8140582496798
3260,1011.9519692953462
3261,1012.0904169723966
3262,1011.8401679361931
3263,1011.9791077187109
3264,1011.8469640792999
3265,1011.9863888662449
3266,1011.7225690006753
3267,1011.4588992670979
3268,1011.3116344762763
3269,1011.451484683877
3270,1011.2012988643907
3271,1011.0774340764856
3272,1010.8274010815309
3273,1010.7036011786939
3274,1010.5716396847926
3275,1010.3059509564415
3276,1010.1741968612465
3277,1009.9086194509264
3278,1009.784944011774
3279,1009.521463290112
3280,1009.2580571224413
3281,1008.992641621555
3282,1008.7428308585559
3283,1008.477534642584
3284,1008.2278523842839
3285,1008.3682053717139
3286,1008.1186364203301
3287,1008.2594843791891
3288,1008.0100288032676
3289,1008.1513724159773
3290,1007.9020302841642
3291,1008.0438702345979
3292,1007.7806090254547
3293,1007.9229471777693
3294,1007.7913520116972
3295,1007.660002407613
3296,1007.4107720172004
3297,1007.2796290461256
3298,1007.0164822144201
3299,1007.1592667355953
3300,1006.910156660802
3301,1006.7792054616974
3302,1006.530215223015
3303,1006.6734758311273
3304,1006.4245993460548
3305,1006.2938389232667
3306,1006.0308162265161
3307,1005.9002641562719
3308,1006.0439496317626
3309,1006.1881802754415
3310,1006.057768432837
3311,1006.2024918015971
3312,1006.0722734862562
3313,1006.2174902677208
3314,1006.087465650293
3315,1006.2331765335648
3316,1006.3793592055464
3317,1006.5260905482695
3318,1006.6732950553056
3319,1006.8210496333155
3320,1006.5580855429492
3321,1006.7063467745758
3322,1006.4434894074192
3323,1006.5922579985335
3324,1006.7415025209076
3325,1006.8912999525415
3326,1006.6285373590177
3327,1006.7788442711444
3328,1006.9296292049293
3329,1007.0809691864785
3330,1007.2327885905685
3331,1006.9675853577825
3332,1006.7025317478633
3333,1006.4376278374997
3334,1006.1728737034542
3335,1005.9082694225614
3336,1005.71286970327
3337,1005.4485179913681
3338,1005.2985837553997
3339,1005.0343982497399
3340,1004.9041327216493
3341,1004.6396772548183
3342,1004.3769168429675
3343,1004.1128886163042
3344,1003.8490107022623
3345,1003.5849006664895
3346,1003.3212470413181
3347,1003.0585990189269
3348,1002.7961022006047
3349,1002.5337566646913
3350,1002.3841879714531
3351,1002.1219839259174
3352,1001.8599313290456
3353,1002.0120078589295
3354,1001.750062589626
3355,1001.9026523204901
3356,1001.6408144416032
3357,1001.7939180938268
3358,1001.5321876683012
3359,1001.6858059638204
3360,1001.4241830546957
3361,1001.5783167170079
3362,1001.4283543154173
3363,1001.1667524394201
3364,1001.016877476421
3365,1000.7553408967592
3366,1000.4939562525509
3367,1000.2326468772902
3368,999.9714895734778
3369,999.7104076525584
3370,999.4469906823564
3371,999.1837245589073
3372,998.9206093600606
3373,998.6717031211143
3374,998.5217607913263
3375,998.2587062537822
3376,997.9958028174724
3377,997.7348422125846
3378,997.4720610376957
3379,997.2112238298256
3380,996.9485649836561
3381,996.6860574660568
3382,996.4235475308114
3383,996.2740129044956
3384,996.1246529857441
3385,995.8638615681043
3386,995.6016614769901
3387,995.3409935720005
3388,995.0789161625947
3389,994.818371838806
3390,994.5579801484382
3391,994.2976641585647
3392,994.037500939257
3393,993.7774135353899
3394,993.5174790394985
3395,993.2576204742455
3396,993.1080718792927
3397,992.9586211700049
3398,992.965251115351
3399,992.9721521666183
3400,992.7104953796897
3401,992.5612507388604
3402,992.4121813536298
3403,992.2632101997841
3404,992.0142340124063
3405,991.8653502484484
3406,991.7166419733252
3407,991.5680321182439
3408,991.4195979097321
3409,991.1593573984028
3410,991.0110117859173
3411,990.7508372216913
3412,990.5017516447748
3413,990.3814413083455
3414,990.132510335665
3415,989.8725006386445
3416,989.6236993752351
3417,989.4927947971851
3418,989.2441144008158
3419,989.0954900470039
3420,988.8468815147274
3421,988.5869637381414
3422,988.4384171264716
3423,988.1785654593737
3424,988.0301075303677
3425,987.7703220132038
3426,987.6394929129812
3427,987.3798227140718
3428,987.2313473700624
3429,987.0829707145652
3430,986.9347702218298
3431,986.6750689865212
3432,986.5269573811642
3433,986.3789446547421
3434,986.2311083268432
3435,985.9713759991313
3436,985.823628739462
3437,985.7035405921102
3438,985.5559064958279
3439,985.296225259397
3440,985.1486803441211
3441,984.8890654056603
3442,984.7416097213778
3443,984.6215482006724
3444,984.4742058751277
3445,984.2251698895401
3446,984.1051896094363
3447,983.9578722595356
3448,983.7089804360761
3449,983.4494185239892
3450,983.1894829972365
3451,982.9300457213617
3452,982.6702345983236
3453,982.4109220283366
3454,982.1517635679725
3455,981.9030058712051
3456,981.9094448953805
3457,981.9161564368513
3458,981.9231406745786
3459,981.9303977877108
3460,981.9379279555848
3461,981.9457313577241
3462,981.7984581783189
3463,981.6668670971385
3464,981.5195688480729
3465,981.2705920244349
3466,981.1233825720115
3467,981.1311838803699
3468,980.9996375908405
3469,980.852411270054
3470,980.7051787935094
3471,980.445952520311
3472,980.2988098091483
3473,980.1673385252747
3474,979.9081405438791
3475,979.7768789990027
3476,979.6571192338162
3477,979.3980039693446
3478,979.266947159285
3479,979.1361387845541
3480,978.9888868103435
3481,978.8417064942092
3482,978.6946260991263
3483,978.5476173989724
3484,978.2885964163839
3485,978.0394083597903
3486,977.9197519972854
3487,977.7889558255056
3488,977.6693669953883
3489,977.5388144436747
3490,977.4192931799053
3491,977.1703276555949
3492,977.0230801287489
3493,976.7642848078459
3494,976.6171272379357
3495,976.3681924681363
3496,976.2211240620218
3497,976.0741274596844
3498,975.9272309452666
3499,975.7804062716032
3500,975.5313547447021
3501,975.400698217148
3502,975.1419653102012
3503,975.0115195404533
3504,974.8645800855384
3505,974.7342866229188
3506,974.5874283878126
3507,974.4406420678979
3508,974.181985649242
3509,973.932962122885
3510,973.6744305416299
3511,973.4255376509936
3512,973.1767276124361
3513,972.918368798298
3514,972.6600871019781
3515,972.5409236726427
3516,972.3938666227008
3517,972.1354052572991
3518,971.8772342734892
3519,971.6188987039794
3520,971.360718553986
3521,971.1026439951219
3522,970.9723869898129
3523,970.7145078864354
3524,970.4567061113304
3525,970.1990600978114
3526,969.9414915318166
3527,969.6834373713473
3528,969.4259951377015
3529,969.1687088872101
3530,969.0215697656373
3531,968.7637088860885
3532,968.6167669753022
3533,968.4269463619994
3534,968.1693669089592
3535,967.9119434064509
3536,967.6546759374169
3537,967.3975645848814
3538,967.2508173047983
3539,966.9935380042307
3540,966.8469598797391
3541,966.5899053058778
3542,966.4434178991936
3543,966.1863524632912
3544,966.0400344084092
3545,965.8938172306704
3546,965.74767208478
3547,965.6016278939373
3548,965.4556557721013
3549,965.3097846833083
3550,965.1639857007182
3551,964.9070146018211
3552,964.6500924030374
3553,964.4609735400385
3554,964.3152257011362
3555,964.0584792282926
3556,963.9128225184918
3557,963.6561440239462
3558,963.5105784953503
3559,963.321606585805
3560,963.1761621674796
3561,963.0308191301052
3562,962.8418372965289
3563,962.5853439714133
3564,962.4400332872465
3565,962.1836081014295
3566,962.0383887987691
3567,961.7820317947659
3568,961.6369039259674
3569,961.3806151463386
3570,961.2355787638097
3571,960.9793582511614
3572,960.8344134073606
3573,960.5782612043448
3574,960.4334079517826
3575,960.1773241010966
3576,960.0325624923368
3577,959.7765470367234
3578,959.588017769655
3579,959.3321597974382
3580,959.1874501870485
3581,958.9315817344045
3582,958.787042868376
3583,958.6426059988331
3584,958.4982414500415
3585,958.3539789769724
3586,958.2097888621034
3587,957.9540078041487
3588,957.6982757205338
3589,957.4427015121387
3590,957.2985337933254
3591,957.0429491912602
3592,956.8989526191689
3593,956.6434367396563
3594,956.6493311349672
3595,956.5054364972951
3596,956.3615351341037
3597,956.1735010314113
3598,956.0297218810138
3599,955.7743533170318
3600,955.5190337495445
3601,955.2638724733997
3602,955.1201160689837
3603,954.8650237495543
3604,954.6771979190235
3605,954.4222638788796
3606,954.4283821565786
3607,954.17356648015
3608,954.1799208192082
3609,953.9249066376046
3610,953.9314972239332
3611,953.6768391838247
3612,953.6836661654156
3613,953.4288096819081
3614,953.4358732450659
3615,953.1811352960898
3616,952.9939648459202
3617,952.7393855337809
3618,952.5955624716618
3619,952.3411317118183
3620,952.1541208429668
3621,951.899769590594
3622,951.7560790819383
3623,951.5057018509907
3624,951.2514686951009
3625,951.1077808064238
3626,950.8536170915723
3627,950.7100218900811
3628,950.4559276601682
3629,950.3124251996618
3630,950.0584004986343
3631,949.9149908329658
3632,949.661035704819
3633,949.5177188878941
3634,949.2638333766712
3635,949.120609462451
3636,948.8667936122416
3637,948.7236626547416
3638,948.4699165096845
3639,948.3268785629734
3640,948.0732021672549
3641,947.9302572854563
3642,947.676650683311
3643,947.5337989206031
3644,947.2802621563128
3645,947.1375035669284
3646,946.8840366848241
3647,946.7413713230502
3648,946.4879743675107
3649,946.3454022876887
3650,946.0920753031413
3651,945.9495965596684
3652,945.6963395905883
3653,945.553954237916
3654,945.3007673288272
3655,945.1584754214617
3656,944.9053586169372
3657,944.7631602094398
3658,944.6296156404156
3659,944.4962409743265
3660,944.3631161423988
3661,944.1100320445236
3662,943.9771181672837
3663,943.8347780328755
3664,943.7020156386349
3665,943.5597605393009
3666,943.4175780996553
3667,943.2754997267093
3668,943.133494051243
3669,942.8805028864105
3670,942.7477162754813
3671,942.605705485802
3672,942.473070604415
3673,942.331145030103
3674,942.1892922176672
3675,942.3348052860301
3676,942.2022487839868
3677,942.0603755391779
3678,942.066373190329
3679,941.9339194805904
3680,941.6810267042034
3681,941.8269459909121
3682,941.5741680269692
3683,941.7206051984535
3684,941.5784844443912
3685,941.7253804738438
3686,941.5833382045138
3687,941.4656750680518
3688,941.3237520728236
3689,941.3296356107021
3690,941.0769608160413
3691,940.9350312501492
3692,940.682426992127
3693,940.5405914115872
3694,940.2889549153521
3695,940.1472132962282
3696,940.153174694677
3697,939.9006708066087
3698,939.7589226680476
3699,939.6261639344935
3700,939.4845014038084
3701,939.490561969761
3702,939.2381501340966
3703,939.0964811053283
3704,938.8441400123642
3705,938.7025652034873
3706,938.4502948985705
3707,938.3088143650115
3708,938.0566148935383
3709,937.9152286907791
3710,937.6631000981965
3711,937.521808281776
3712,937.2697506135805
3713,937.1285532390945
3714,936.9875412200114
3715,936.8465218726591
3716,936.8524828912317
3717,936.7115481117365
3718,936.5706060152501
3719,936.4297369933853
3720,936.4357870262785
3721,936.1836496381505
3722,935.9315617026983
3723,935.9378092905463
3724,935.6857619728213
3725,935.5005174140242
3726,935.3596042318095
3727,935.2260479237565
3728,934.974112206182
3729,934.8330816664953
3730,934.6922368795725
3731,934.4403940091462
3732,934.4465578927625
3733,934.2613459086016
3734,934.009511027095
3735,933.8685083374448
3736,933.7276915419719
3737,933.5868673787014
3738,933.4461163928455
3739,933.3054708878058
3740,933.0536167530454
3741,932.9129533391293
3742,932.7724760514114
3743,932.6319914353741
3744,932.4915801094709
3745,932.3512744234937
3746,932.099401083293
3747,931.9590775301743
3748,931.8189403358189
3749,931.6787958527979
3750,931.6843649039912
3751,931.5443056026357
3752,931.4042390240442
3753,931.4098856211341
3754,931.269904276689
3755,931.1299156664583
3756,931.1356398896916
3757,930.995736566149
3758,930.7437536271831
3759,930.4919335040609
3760,930.2401955312397
3761,929.9882805871968
3762,929.8482793438385
3763,929.5966625655293
3764,929.3451280506532
3765,929.0933030307024
3766,929.0990428649162
3767,928.8475990458315
3768,928.7128020605019
3769,928.8567189355804
3770,928.7221183079306
3771,928.4707927156334
3772,928.3364040172158
3773,928.0852021034351
3774,927.9510255162603
3775,927.69994735083
3776,927.4482379842539
3777,927.4537971037311
3778,927.3131402148844
3779,927.1726701938773
3780,927.0321927824334
3781,926.8919023478555
3782,926.7516045368908
3783,926.5000615900221
3784,926.3598592982985
3785,926.1083881178926
3786,926.1138763178942
3787,925.9737815320609
3788,925.8337603812715
3789,925.6938455151704
3790,925.5540043228817
3791,925.4141557627926
3792,925.162738017174
3793,924.9777871909013
3794,924.837973380107
3795,924.586626935869
3796,924.401727645699
3797,924.2619486064896
3798,924.1270974183271
3799,923.9874058345778
3800,923.8477880279146
3801,923.7081628578791
3802,923.5733443396366
3803,923.3219907315688
3804,923.1873846608887
3805,923.0698016863798
3806,922.9354425551379
3807,922.6842490227394
3808,922.5445050079888
3809,922.4047536043905
3810,922.1535075958242
3811,922.0138521641217
3812,921.8743846492799
3813,921.8791024653625
3814,921.7395256026442
3815,921.6001367484378
3816,921.4151821360987
3817,921.2757247375217
3818,921.0245319725447
3819,920.8396290294266
3820,920.700206590211
3821,920.5655166521123
3822,920.4261819896025
3823,920.2869213513735
3824,920.1476533545036
3825,920.0129962833527
3826,919.8738161382612
3827,919.7347100919754
3828,919.595596711781
3829,919.4609725810033
3830,919.3219471277754
3831,919.1829958480034
3832,919.0440372591205
3833,918.9094461422895
3834,918.7705755556776
